workload_id,rho,capacity,quantizer,arrival_scheduling_mode,configured_fine_deltas,positive_fine_deltas,zero_fine_deltas,min_included_delta,max_included_delta,status,exponent,intercept,r_squared
workload_c639467498f9d607671b427d,0.95,8,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.1654752523578733,2.0054703314493385,0.9415599348464992
workload_c639467498f9d607671b427d,0.95,8,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.1836287273767327,1.8716571112380176,0.985958150829216
workload_c641f52f61c0d873416f052f,0.8,16,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.916127812400005,-0.37025836539006823,0.9954696712273745
workload_c641f52f61c0d873416f052f,0.8,16,floor,preload_all,6,5,1,3e-05,0.003,one_missing,0.8769735392336225,-0.16564705311038389,0.9816251005727921
workload_c641f52f61c0d873416f052f,0.8,16,nearest,preload_all,6,4,2,0.0001,0.003,two_or_more_missing,0.9601642828805098,0.21172024018439586,0.9934993386032103
workload_c6497c07005fba19e32321ad,0.8,4,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,0.9855649970191998,0.038246718267371686,0.9941359105294202
workload_c6497c07005fba19e32321ad,0.8,4,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9906628984667102,0.6982923942251222,0.9988050229910111
workload_c6497c07005fba19e32321ad,0.8,4,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.8891183110574433,-0.3110227568224296,0.9720243581890536
workload_c651106e55f344c1734211fb,0.8,4,ceiling,preload_all,6,5,1,1e-05,0.003,one_missing,0.9078720861391248,-0.33891248753602987,0.9988979138137527
workload_c651106e55f344c1734211fb,0.8,4,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.0776080954917198,1.380149130594018,0.9914477266016638
workload_c651106e55f344c1734211fb,0.8,4,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.1517445863862352,1.5865254651741596,0.9823708157406738
workload_c6804b64ccb1ac3b8d497563,0.5,16,ceiling,preload_all,6,4,2,0.0001,0.003,two_or_more_missing,1.0786120914118287,0.3296837159119683,0.9940935101175854
workload_c6804b64ccb1ac3b8d497563,0.5,16,floor,preload_all,6,6,0,1e-05,0.003,complete,1.0113672003564427,0.5757630650693955,0.9917299331149644
workload_c6804b64ccb1ac3b8d497563,0.5,16,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9142784599041361,-0.27714719518890624,0.999024272417653
workload_c6c0a638ce0d40e549e46b38,0.95,16,ceiling,preload_all,6,4,2,0.0001,0.003,two_or_more_missing,1.0653489023507798,0.6396772379230673,0.9997311145647401
workload_c6c0a638ce0d40e549e46b38,0.95,16,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.2737001286695886,2.6574057581480157,0.9931638364747873
workload_c6c0a638ce0d40e549e46b38,0.95,16,nearest,preload_all,6,4,2,0.0001,0.003,two_or_more_missing,1.1389001799023155,1.5339470799165653,0.9982839047764875
workload_c7aafed58d34679e1c5edf97,1.25,4,ceiling,preload_all,6,6,0,1e-05,0.003,complete,1.0260474624458182,0.5475357554514646,0.9676679245388814
workload_c7aafed58d34679e1c5edf97,1.25,4,floor,preload_all,6,6,0,1e-05,0.003,complete,1.0619626928494674,1.4187597115348831,0.9937637954876006
workload_c7aafed58d34679e1c5edf97,1.25,4,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.182701090811907,2.1342076546958713,0.968511743155194
workload_c974ceec45a33b4b70d236fa,1.25,16,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,1.1698270454793038,1.6848359839801397,0.9928501413801066
workload_c974ceec45a33b4b70d236fa,1.25,16,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.2391011876184272,2.544845617535152,0.9835402001587935
workload_c974ceec45a33b4b70d236fa,1.25,16,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.8957593315750346,-0.1175046448626921,0.9768429288047266
workload_c9cb1792f7312e27486b829e,0.95,8,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.9084612791068553,-0.4245978114186686,0.979109884326842
workload_c9cb1792f7312e27486b829e,0.95,8,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.0123107625629597,0.9306429082887364,0.9975868026285831
workload_c9cb1792f7312e27486b829e,0.95,8,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9514257441199337,0.1360258917779734,0.9965493277362861
workload_cb4a2b389ab7494dd40ff1b6,0.95,4,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,0.9534689790838498,-0.0772111986835819,0.9678828018590285
workload_cb4a2b389ab7494dd40ff1b6,0.95,4,floor,preload_all,6,6,0,1e-05,0.003,complete,1.0570559141746876,0.9472273879339969,0.9735484041040354
workload_cb4a2b389ab7494dd40ff1b6,0.95,4,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.0078068651094265,0.5743961908378068,0.996570067373973
workload_cba93acea333eba3cf7cbc81,1.1,8,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,1.0361414070162582,0.8472212009295985,0.9971421311349664
workload_cba93acea333eba3cf7cbc81,1.1,8,floor,preload_all,6,5,1,3e-05,0.003,one_missing,0.9944010603126103,0.8375725977491957,0.9939467392434869
workload_cba93acea333eba3cf7cbc81,1.1,8,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.0150553583309996,0.6816447691982991,0.9885952224097909
workload_cc4f88efee42a5b64e0b9bb4,0.8,16,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.842964690718533,-0.9926439522717861,0.9573748580850051
workload_cc4f88efee42a5b64e0b9bb4,0.8,16,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9655095204336203,0.6293804494324066,0.986775828912212
workload_cc4f88efee42a5b64e0b9bb4,0.8,16,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9007328596778521,-0.15006077882695784,0.9707198844890055
workload_cc9ad5b2339e8dd7085bd2a3,1.0,8,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,0.7825416499665138,-1.052294058432599,0.9758430184813359
workload_cc9ad5b2339e8dd7085bd2a3,1.0,8,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.0678685422313108,1.2761143360068,0.9875514953576833
workload_cc9ad5b2339e8dd7085bd2a3,1.0,8,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.949693582449874,0.37804170231961387,0.9908688750448482
workload_cce2ce4b3ab6092c494b0734,0.5,8,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,1.0111075785898258,-0.007722629062623897,0.9847593806040457
workload_cce2ce4b3ab6092c494b0734,0.5,8,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9098053556423392,0.016733068784519592,0.986549302674309
workload_cce2ce4b3ab6092c494b0734,0.5,8,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,0.9291893767446053,-0.12616344785497585,0.9953131238375743
workload_cd48d4a3947ed9065a68c703,1.1,1,ceiling,preload_all,6,5,1,1e-05,0.003,one_missing,0.8852340720774903,-0.546864238182135,0.9868731456113631
workload_cd48d4a3947ed9065a68c703,1.1,1,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9504079428101866,0.4009691117176857,0.99871517169316
workload_cd48d4a3947ed9065a68c703,1.1,1,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,0.9839882094465101,0.44156059659283353,0.9721799720783886
workload_cd631e5c4c02b53d000ea3ee,0.95,1,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,0.8068741843643229,-1.104380778921438,0.9565238998779296
workload_cd631e5c4c02b53d000ea3ee,0.95,1,floor,preload_all,6,6,0,1e-05,0.003,complete,0.8923153681550521,-0.09445330998713868,0.993412104352935
workload_cd631e5c4c02b53d000ea3ee,0.95,1,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.0731076615765802,0.9212055146674241,0.9786677914408496
workload_cd9214fde7e08e0b647b3284,0.5,8,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.7822240575351485,-1.937917719467661,0.9594944827124775
workload_cd9214fde7e08e0b647b3284,0.5,8,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9801024279115516,0.2813201435882025,0.9926720314707027
workload_cd9214fde7e08e0b647b3284,0.5,8,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9052906215058306,-0.6240576291647228,0.9884537156265047
workload_ce2e67118da016981b917394,1.1,8,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.9768128638401186,0.3143664620073828,0.9945853654659956
workload_ce2e67118da016981b917394,1.1,8,floor,preload_all,6,6,0,1e-05,0.003,complete,0.845125908339928,-0.2696597748301236,0.975818756271814
workload_ce2e67118da016981b917394,1.1,8,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9751919184603275,0.5176824148236618,0.9984599771703039
workload_ceee1eac16bf093e19687024,0.8,8,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.9445800110767311,-0.21485744542984708,0.9858641871272643
workload_ceee1eac16bf093e19687024,0.8,8,floor,preload_all,6,6,0,1e-05,0.003,complete,0.8127688602483202,-0.5133974989550052,0.9671342110715848
workload_ceee1eac16bf093e19687024,0.8,8,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,0.8812922932390038,-0.3056873705168913,0.9882344047480803
workload_cf4d604ab96f3e3c4344e794,1.0,8,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.9945448270449457,0.25376021953303013,0.9705095936607734
workload_cf4d604ab96f3e3c4344e794,1.0,8,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9708423766092682,0.6122538892463085,0.9729250554546174
workload_cf4d604ab96f3e3c4344e794,1.0,8,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.983506822968255,0.4555636239406506,0.9936310166262892
workload_cf8bea394bc57505686df934,1.0,16,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.9471817148214371,0.05706600834767128,0.984244779636308
workload_cf8bea394bc57505686df934,1.0,16,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9139167961621458,0.25555016930592894,0.9905054559709014
workload_cf8bea394bc57505686df934,1.0,16,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9055063977704637,-0.05059953991056266,0.9819939862883748
workload_cf9ae182f0f0852be099d3a5,1.1,16,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.9516650116580628,0.06099037138706941,0.9801621671861201
workload_cf9ae182f0f0852be099d3a5,1.1,16,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.2285798007224604,2.381688799708095,0.9843990326836148
workload_cf9ae182f0f0852be099d3a5,1.1,16,nearest,preload_all,6,5,1,1e-05,0.003,one_missing,1.0041509211032973,0.7377767765437387,0.990642516177357
workload_cfa8e84c6872a80d22134693,1.1,16,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,0.8329501614864226,-0.7460717622200808,0.9800943265014807
workload_cfa8e84c6872a80d22134693,1.1,16,floor,preload_all,6,6,0,1e-05,0.003,complete,0.8290413869374109,-0.312577217277214,0.980676075726225
workload_cfa8e84c6872a80d22134693,1.1,16,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.8998135802618707,-0.019819209209874098,0.9886601024844772
workload_cfdf339bf3b6298d6c157993,1.1,16,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,1.027003533143733,0.5304422040170548,0.9451106840906182
workload_cfdf339bf3b6298d6c157993,1.1,16,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.123063726317096,1.7568045521436164,0.9956298802216188
workload_cfdf339bf3b6298d6c157993,1.1,16,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.0179034905761526,0.8063690059722104,0.9935035915057601
workload_cfe4faddb32fc92aa7a9bbef,1.1,4,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.839861041014349,-0.5769563090908318,0.9901552334686383
workload_cfe4faddb32fc92aa7a9bbef,1.1,4,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9040915423909063,0.19070160063581582,0.9929975936145186
workload_cfe4faddb32fc92aa7a9bbef,1.1,4,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9193768881163029,0.08485115083298393,0.989195498228642
workload_d0c3c55b82834441851181b5,1.1,8,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,1.108632394744678,1.1255129532292742,0.9724686369784901
workload_d0c3c55b82834441851181b5,1.1,8,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9794877195104241,0.7448057710163678,0.9825821394586394
workload_d0c3c55b82834441851181b5,1.1,8,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9949937067738064,0.7529005973536582,0.999238578644705
workload_d0eb36de88b63a7fed0d7ccc,0.8,16,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.8416037623250814,-0.9450419089742518,0.9738131805740287
workload_d0eb36de88b63a7fed0d7ccc,0.8,16,floor,preload_all,6,6,0,1e-05,0.003,complete,1.0617096442134937,1.2656504187860087,0.9933094460672808
workload_d0eb36de88b63a7fed0d7ccc,0.8,16,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9730419706790702,0.45725107362973233,0.9981426513997531
workload_d1378c81335b6fb6d449bc2e,1.0,16,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.9543991702202264,-0.03475443706357448,0.9937699151448617
workload_d1378c81335b6fb6d449bc2e,1.0,16,floor,preload_all,6,6,0,1e-05,0.003,complete,0.8933338293197708,0.08475134977021039,0.925473597618305
workload_d1378c81335b6fb6d449bc2e,1.0,16,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.8805087961992581,-0.12114732386774539,0.9959743486071173
workload_d19c2aa2a90f25a89fe23198,0.95,4,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,0.9293106012036023,-0.13167820343376913,0.972670769026488
workload_d19c2aa2a90f25a89fe23198,0.95,4,floor,preload_all,6,6,0,1e-05,0.003,complete,1.0095486497966277,0.989733265858565,0.9933296308252689
workload_d19c2aa2a90f25a89fe23198,0.95,4,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.8325772313219945,-0.5871985464547663,0.9863983944161622
workload_d1a02032777246f179b98348,0.95,4,ceiling,preload_all,6,4,2,0.0001,0.003,two_or_more_missing,0.9009995209762979,-0.30982294742614747,0.9927830194502746
workload_d1a02032777246f179b98348,0.95,4,floor,preload_all,6,6,0,1e-05,0.003,complete,0.8781688897602328,-0.007182636043406406,0.9938202686037096
workload_d1a02032777246f179b98348,0.95,4,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,0.962270415944292,0.3579467355560078,0.9995193615513147
workload_d1b6861eacd46567f8951f54,1.1,16,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,0.8695335391950563,-0.4753204887326643,0.9901781904531517
workload_d1b6861eacd46567f8951f54,1.1,16,floor,preload_all,6,6,0,1e-05,0.003,complete,1.0705200661003729,1.4664685343098658,0.9875860886164834
workload_d1b6861eacd46567f8951f54,1.1,16,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.883985891654033,-0.05791902855874774,0.9963159912800952
workload_d272c2901516e2fb8b8d512b,0.8,16,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.9747802294747808,-0.13430093418762257,0.9702094096193765
workload_d272c2901516e2fb8b8d512b,0.8,16,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9422812339752685,0.24013086777099996,0.9734743567856013
workload_d272c2901516e2fb8b8d512b,0.8,16,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.1618239233272953,1.5588080504139235,0.9834356382398225
workload_d3448afe4f1e4b452f9461f1,1.25,8,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,0.9336804100428657,0.19192517797513112,0.9847246872711267
workload_d3448afe4f1e4b452f9461f1,1.25,8,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.1211328809349699,1.7721721875833278,0.9927927487763124
workload_d3448afe4f1e4b452f9461f1,1.25,8,nearest,preload_all,6,6,0,1e-05,0.003,complete,1.021040823545983,0.927490906935003,0.9920257454117093
workload_d3a9deef01d8745c82254ae7,0.5,4,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,0.9730569445255658,-0.6125832377552068,0.9967623673943199
workload_d3a9deef01d8745c82254ae7,0.5,4,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9855348235816274,0.38188003569932916,0.9957656273864195
workload_d3a9deef01d8745c82254ae7,0.5,4,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9175535608884227,-0.43012353152585164,0.9960126649975702
workload_d3bd50f61ca995e10c8dcedd,0.95,16,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.9361148284975603,-0.006939107768924823,0.9990140686552282
workload_d3bd50f61ca995e10c8dcedd,0.95,16,floor,preload_all,6,6,0,1e-05,0.003,complete,0.7672256421191752,-0.6949085375181979,0.9578156646821316
workload_d3bd50f61ca995e10c8dcedd,0.95,16,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.8667192441791184,-0.1834472998048204,0.9967476804459254
workload_d483cf17e5f9ef1c25b3b1fa,0.95,4,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,1.1067211355732172,1.0941495798014664,0.9869066731736164
workload_d483cf17e5f9ef1c25b3b1fa,0.95,4,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.1619685639789323,2.0177664521535723,0.9439400500783379
workload_d483cf17e5f9ef1c25b3b1fa,0.95,4,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.1716594074119004,1.791347724841754,0.9846198916710541
workload_d487fd6bffea3f01d03e20c5,1.0,1,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.9554689003877566,-0.2933586280624476,0.933942141111031
workload_d487fd6bffea3f01d03e20c5,1.0,1,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.1804602599705272,1.7388086540038892,0.999602737680109
workload_d487fd6bffea3f01d03e20c5,1.0,1,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9134610229589597,-0.3244636805268598,0.981763831196406
workload_d4b951246c56eb5025059550,0.5,8,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.8111372247441206,-1.6393904195513043,0.9565261598084863
workload_d4b951246c56eb5025059550,0.5,8,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.0565200170698372,0.8936904011329945,0.9975112970969212
workload_d4b951246c56eb5025059550,0.5,8,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9203667349093239,-0.34584220381718384,0.9966122029537432
workload_d5450c7cbd5fd6b7a805368d,0.8,16,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,0.9170923409436392,-0.6402598045922513,0.9394072049534387
workload_d5450c7cbd5fd6b7a805368d,0.8,16,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.0844589935100375,1.3539380391256877,0.9903304501107824
workload_d5450c7cbd5fd6b7a805368d,0.8,16,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9931592309306344,0.38855482294265725,0.9951721574989965
workload_d5a2866aa61515a52b220241,0.8,1,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.8191765315412066,-1.3614140350448072,0.9749872976366141
workload_d5a2866aa61515a52b220241,0.8,1,floor,preload_all,6,6,0,1e-05,0.003,complete,0.6885475476041335,-1.493206045796257,0.9598505625382346
workload_d5a2866aa61515a52b220241,0.8,1,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.8649852942734102,-0.5263471329006933,0.987128611736382
workload_d6931dd84fdaccea6e9cf1d5,1.0,4,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.8924471913341404,-0.45912257567408804,0.9955630418717699
workload_d6931dd84fdaccea6e9cf1d5,1.0,4,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9979473021581801,0.8629036016904736,0.9919817714650166
workload_d6931dd84fdaccea6e9cf1d5,1.0,4,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.8674474732979586,-0.33686255352208916,0.9886037310977709
workload_d6cf28d9f234826a81722e78,1.0,4,ceiling,preload_all,6,5,1,1e-05,0.003,one_missing,0.9285591246204827,-0.1497835211761936,0.9935645770145785
workload_d6cf28d9f234826a81722e78,1.0,4,floor,preload_all,6,6,0,1e-05,0.003,complete,0.7881460733442869,-0.610112571986019,0.9796892275553992
workload_d6cf28d9f234826a81722e78,1.0,4,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.7857308050061266,-0.8389377444448441,0.9519497210754011
workload_d6d4476ffe927f0e14c8a4b1,1.25,1,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,0.9500324581162786,0.08085049071264269,0.9950489212883336
workload_d6d4476ffe927f0e14c8a4b1,1.25,1,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.0294907439700387,0.9510289239753728,0.9981872288255587
workload_d6d4476ffe927f0e14c8a4b1,1.25,1,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.1367860839089492,1.5039946725964277,0.9946815387458912
workload_d73f81c9ff3eacd8f3ee4e87,0.95,8,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,0.9676122098480927,0.21182809534102515,0.9905186625196408
workload_d73f81c9ff3eacd8f3ee4e87,0.95,8,floor,preload_all,6,5,1,3e-05,0.003,one_missing,1.224745172694889,2.3363436349544755,0.9838948076100785
workload_d73f81c9ff3eacd8f3ee4e87,0.95,8,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.1154950102443895,1.2940198250809714,0.9856183224326986
workload_d74bafdeaf5dbc3728fdaa84,0.5,1,ceiling,preload_all,6,4,2,0.0001,0.003,two_or_more_missing,1.0456681119759805,-0.11882848279819198,0.9830284914288908
workload_d74bafdeaf5dbc3728fdaa84,0.5,1,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9122142724480481,-0.3440425652348569,0.9936603946714717
workload_d74bafdeaf5dbc3728fdaa84,0.5,1,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.0662300118644694,0.546434666507939,0.995278262909631
workload_d760824a4d2025038591888e,1.0,1,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.8124403001831478,-1.2083690584156945,0.9878240938804377
workload_d760824a4d2025038591888e,1.0,1,floor,preload_all,6,6,0,1e-05,0.003,complete,0.7383523196049518,-1.2151266781409928,0.9557760546516698
workload_d760824a4d2025038591888e,1.0,1,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.7302242803981682,-1.45337309013681,0.9828502416465031
workload_d7a64a01a772793b619e0706,1.25,4,ceiling,preload_all,6,4,2,0.0001,0.003,two_or_more_missing,0.9639684958927153,0.31302666675529617,0.993800442838316
workload_d7a64a01a772793b619e0706,1.25,4,floor,preload_all,6,6,0,1e-05,0.003,complete,1.002357185393749,1.0367071568351973,0.988577465248381
workload_d7a64a01a772793b619e0706,1.25,4,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.070960236076098,1.3049404034542325,0.9931589769564445
workload_d83e8abeb7e4a94dad658ee5,0.5,8,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.8735184904831543,-1.3651212042734886,0.9405464293367628
workload_d83e8abeb7e4a94dad658ee5,0.5,8,floor,preload_all,6,6,0,1e-05,0.003,complete,1.0207146876544186,0.9616027172208649,0.9754633922645388
workload_d83e8abeb7e4a94dad658ee5,0.5,8,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9784701977036576,0.26802859628921627,0.9963835537786947
workload_d896cc4bdda4b5bd38ea267f,1.1,4,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,1.1364655190894573,1.5169271603862462,0.9781881142560657
workload_d896cc4bdda4b5bd38ea267f,1.1,4,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9278824528057502,0.23797373877488062,0.974656682319346
workload_d896cc4bdda4b5bd38ea267f,1.1,4,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9647086986616572,0.42293199311413887,0.9994107479858246
workload_d9097b4e8541f1dc088848bc,0.95,16,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,0.986039240877513,0.19846567681538796,0.9996111611484911
workload_d9097b4e8541f1dc088848bc,0.95,16,floor,preload_all,6,6,0,1e-05,0.003,complete,1.0606496416786877,1.323971229897898,0.9896209400203323
workload_d9097b4e8541f1dc088848bc,0.95,16,nearest,preload_all,6,6,0,1e-05,0.003,complete,1.0259513000752785,0.8412517162650712,0.9947061034578432
workload_d974a0c657bf3f9b98e2cd56,0.5,8,ceiling,preload_all,6,4,2,0.0001,0.003,two_or_more_missing,0.9068336764208736,-0.9166885358851633,0.9974797315132807
workload_d974a0c657bf3f9b98e2cd56,0.5,8,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9653060943548131,0.29135947733587736,0.9993778944345904
workload_d974a0c657bf3f9b98e2cd56,0.5,8,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.8162308189869922,-1.0790954397544537,0.9801055187473628
workload_da4aeb928b22dc3a11c29c3b,0.95,16,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,1.038833657309205,0.56412315250274,0.9864754797194503
workload_da4aeb928b22dc3a11c29c3b,0.95,16,floor,preload_all,6,6,0,1e-05,0.003,complete,1.1129824997071445,1.6164917452400356,0.9657073347401776
workload_da4aeb928b22dc3a11c29c3b,0.95,16,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.1186432037466811,1.4009955166912489,0.9923953919446756
workload_da4fd5b1085267ac5669e885,1.1,16,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.886035641318492,-0.47316424160183235,0.9556349101558368
workload_da4fd5b1085267ac5669e885,1.1,16,floor,preload_all,6,5,1,3e-05,0.003,one_missing,0.8690772912322241,-0.02355867524882564,0.961171114842644
workload_da4fd5b1085267ac5669e885,1.1,16,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.0535283822301598,1.0530997991767992,0.9957242216086378
workload_da72d4eb4af9eb814096ac3a,0.95,4,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.8662025360048191,-0.7083588852622252,0.8777752741911963
workload_da72d4eb4af9eb814096ac3a,0.95,4,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9364666983082487,0.1667610565575184,0.9408357735205469
workload_da72d4eb4af9eb814096ac3a,0.95,4,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.035067854107252,0.7983175224658814,0.9984693099098484
workload_da86aed8c9e6507ca8f2bbc3,0.95,4,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.7767529781584865,-1.171685210371168,0.9646187232507629
workload_da86aed8c9e6507ca8f2bbc3,0.95,4,floor,preload_all,6,6,0,1e-05,0.003,complete,0.9625936406894745,0.644295498210552,0.9713525898460961
workload_da86aed8c9e6507ca8f2bbc3,0.95,4,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.9833915261271763,0.6576030820106822,0.9984139426004744
workload_db817f4dda1691151f748763,0.95,8,ceiling,preload_all,6,6,0,1e-05,0.003,complete,0.8480219556397005,-0.8096046383102719,0.9651699969880204
workload_db817f4dda1691151f748763,0.95,8,floor,preload_all,6,6,0,1e-05,0.003,complete,0.8826141130566472,-0.07970042342798225,0.9950979001263255
workload_db817f4dda1691151f748763,0.95,8,nearest,preload_all,6,6,0,1e-05,0.003,complete,0.7901349209091165,-0.8745044922865907,0.9806456840409884
workload_dbc53e2eac7d677b7f1f316e,1.25,16,ceiling,preload_all,6,5,1,3e-05,0.003,one_missing,1.0708608687678938,1.1008812013970857,0.9963240493953566
workload_dbc53e2eac7d677b7f1f316e,1.25,16,floor,preload_all,6,5,1,3e-05,0.003,one_missing,0.9344536906153003,0.6119181465170304,0.9897156876235366
workload_dbc53e2eac7d677b7f1f316e,1.25,16,nearest,preload_all,6,5,1,3e-05,0.003,one_missing,1.07140080119787,1.3382882311566227,0.9931558410543394
