rho,capacity,delta,quantizer,policy,n,mean_packet_loss,sd_packet_loss,mean_throughput,mean_waiting_time,mean_collision_rate,mean_critical_rate,se_packet_loss,ci95_low_packet_loss,ci95_high_packet_loss
0.8,8,0.001,floor,exact_within_tick,20,0.038799,0.0017852668973396793,0.7689348445125667,2.38794001957935,0.0020242173591298765,4.6e-05,0.0003991978140431661,0.03801657228447539,0.03958142771552461
0.8,8,0.001,floor,insertion_order,20,0.038807999999999995,0.0017883176451626254,0.768927624487968,2.3878685054634405,0.002024226100029461,4.6e-05,0.0003998799819945978,0.03802423523529058,0.03959176476470941
0.8,8,0.01,floor,arrival_first,20,0.038209,0.0018017590819734172,0.7694066714479633,2.3611001754411625,0.019505337474217108,0.00035400000000000004,0.00040288557863701766,0.03741934426587144,0.03899865573412856
0.8,8,0.01,floor,departure_first,20,0.038132,0.0017890120766854284,0.7694683159130628,2.362953592781037,0.01950361088098064,0.000352,0.00040003526160366844,0.03734793088725681,0.03891606911274319
0.8,8,0.01,floor,exact_within_tick,20,0.038174,0.0017947654882726977,0.7694346942827474,2.3622130865123494,0.01950913807566255,0.000352,0.0004013217635448353,0.037387409343452124,0.038960590656547875
0.8,8,0.01,floor,insertion_order,20,0.038209,0.0018017590819734166,0.7694066714479633,2.3611001754411625,0.019505337474217108,0.00035400000000000004,0.0004028855786370175,0.03741934426587144,0.03899865573412856
0.8,8,0.03,floor,arrival_first,20,0.036920999999999995,0.0016945544360810908,0.7704372441225392,2.3041430650755297,0.05704167094427,0.001055,0.0003789138910651141,0.036178328773512375,0.037663671226487616
0.8,8,0.03,floor,departure_first,20,0.036633,0.0016990186021719465,0.7706674228662269,2.308959239309563,0.05700940217197782,0.001072,0.0003799121089493144,0.03588837226645934,0.037377627733540655
0.8,8,0.03,floor,exact_within_tick,20,0.036779,0.0017135555525219918,0.7705506828961786,2.3066237930135167,0.0570173579568453,0.00106,0.00038316266986613846,0.03602800116706237,0.03752999883293763
0.8,8,0.03,floor,insertion_order,20,0.036920999999999995,0.0016945544360810908,0.7704372441225392,2.3041430650755297,0.05704167094427,0.001055,0.0003789138910651141,0.036178328773512375,0.037663671226487616
0.8,8,0.1,floor,arrival_first,20,0.03265,0.0016711861529748087,0.7738541021037786,2.1133561510704593,0.1755740598893178,0.002948,0.00037368858411080346,0.031917570375142826,0.03338242962485717
0.8,8,0.1,floor,departure_first,20,0.031762,0.0016723623379739463,0.7745643240955833,2.1285485786149354,0.1756639350409133,0.0031530000000000004,0.00037395158707202215,0.031029054889338836,0.032494945110661165
0.8,8,0.1,floor,exact_within_tick,20,0.032258999999999996,0.001679391807204401,0.7741668772997669,2.1219535428738756,0.1756643830967041,0.003089,0.00037552342417652615,0.03152297408861401,0.032995025911385985
0.8,8,0.1,floor,insertion_order,20,0.03265,0.0016711861529748087,0.7738541021037786,2.1133561510704593,0.1755740598893178,0.002948,0.00037368858411080346,0.031917570375142826,0.03338242962485717
0.8,16,0.0001,floor,arrival_first,20,0.005783,0.0008175000402382096,0.796216684164418,3.51843115761507,0.00020423135332217371,1.0000000000000002e-06,0.000182798566158145,0.0054247148103300355,0.006141285189669964
0.8,16,0.0001,floor,departure_first,20,0.005783,0.0008175000402382093,0.796216684164418,3.5184104932575773,0.00020423135332217371,1.0000000000000002e-06,0.00018279856615814494,0.005424714810330036,0.0061412851896699636
0.8,16,0.0001,floor,exact_within_tick,20,0.005783,0.000817500040238209,0.796216684164418,3.51843115761507,0.00020423135332217371,1.0000000000000002e-06,0.00018279856615814485,0.005424714810330036,0.0061412851896699636
0.8,16,0.0001,floor,insertion_order,20,0.005783,0.0008175000402382091,0.796216684164418,3.51843115761507,0.00020423135332217371,1.0000000000000002e-06,0.00018279856615814488,0.005424714810330036,0.0061412851896699636
0.8,16,0.001,floor,arrival_first,20,0.005755,0.0008277521876809063,0.7962391335008033,3.5134618198283243,0.0019464877936752896,5e-06,0.00018509101601786704,0.005392221608604981,0.006117778391395019
0.8,16,0.001,floor,departure_first,20,0.005752999999999999,0.0008298198916822727,0.7962407241438736,3.5132745982529316,0.0019455748373022846,5e-06,0.0001855533686883074,0.005389315397370917,0.006116684602629082
0.8,16,0.001,floor,exact_within_tick,20,0.005755,0.0008303930584843222,0.7962391273856759,3.5132052550048662,0.0019455766339388897,5e-06,0.0001856815326814903,0.005391064195944279,0.00611893580405572
0.8,16,0.001,floor,insertion_order,20,0.005755,0.0008277521876809063,0.7962391335008033,3.5134618198283243,0.0019464877936752896,5e-06,0.00018509101601786704,0.005392221608604981,0.006117778391395019
0.8,16,0.01,floor,arrival_first,20,0.00552,0.0007846420571794104,0.7964273674962484,3.4533456021234223,0.01960669318985948,5.4e-05,0.00017545129778584386,0.005176115456339746,0.005863884543660254
0.8,16,0.01,floor,departure_first,20,0.005504,0.0007950266463591347,0.796440162344496,3.4537974702209198,0.019608788693927424,5.4e-05,0.0001777733625182711,0.005155564209464189,0.005852435790535812
0.8,16,0.01,floor,exact_within_tick,20,0.005511,0.00078121295701654,0.7964345804985612,3.453732842404071,0.019612084851304286,5.4e-05,0.00017468452767926046,0.00516861832574865,0.0058533816742513504
0.8,16,0.01,floor,insertion_order,20,0.00552,0.0007846420571794103,0.7964273674962484,3.4533456021234223,0.01960669318985948,5.4e-05,0.00017545129778584383,0.005176115456339746,0.005863884543660254
0.8,16,0.03,floor,arrival_first,20,0.0050290000000000005,0.0007415055807718438,0.7968206154593411,3.332716644620072,0.05745419837614922,0.000172,0.00016580568843013036,0.004704020850676945,0.005353979149323056
0.8,16,0.03,floor,departure_first,20,0.004985,0.0007478495486181836,0.7968558447448123,3.334887186023427,0.057446250307474744,0.000175,0.00016722424276527923,0.004657240484180053,0.005312759515819947
