quantizer,rho,capacity,delta,policy,arrival_quantization_error_signed_mean,arrival_quantization_error_absolute_mean,arrival_quantization_error_median,arrival_quantization_error_p05,arrival_quantization_error_p95,arrival_quantization_error_minimum,arrival_quantization_error_maximum,arrival_quantization_error_zero_fraction,arrival_quantization_error_shortened_fraction,arrival_quantization_error_lengthened_fraction,arrival_quantization_error_accumulated_signed_error,service_quantization_error_signed_mean,service_quantization_error_absolute_mean,service_quantization_error_median,service_quantization_error_p05,service_quantization_error_p95,service_quantization_error_minimum,service_quantization_error_maximum,service_quantization_error_zero_fraction,service_quantization_error_shortened_fraction,service_quantization_error_lengthened_fraction,service_quantization_error_accumulated_signed_error
ceiling,0.5,8,3e-05,departure_first,1.5017048131334983e-05,1.5017048131334983e-05,1.502527023452179e-05,1.500720782132703e-06,2.849441325452062e-05,6.706613930873573e-10,2.999925685192769e-05,0.0,0.0,1.0,0.7508524065667491,1.4997087798090339e-05,1.4997087798093313e-05,1.4992963408302484e-05,1.5010026430197582e-06,2.8491763544511284e-05,4.671523916542168e-10,2.9999474854536824e-05,0.0,6.675745680792544e-07,0.9999993324254319,0.7483971738063396
ceiling,0.5,8,3e-05,insertion_order,1.5017048131334983e-05,1.5017048131334983e-05,1.502527023452179e-05,1.500720782132703e-06,2.849441325452062e-05,6.706613930873573e-10,2.999925685192769e-05,0.0,0.0,1.0,0.7508524065667491,1.4997087798090339e-05,1.4997087798093313e-05,1.4992963408302484e-05,1.5010026430197582e-06,2.8491763544511284e-05,4.671523916542168e-10,2.9999474854536824e-05,0.0,6.675745680792544e-07,0.9999993324254319,0.7483971738063396
ceiling,0.5,8,0.0001,arrival_first,4.9982976148721117e-05,4.9982976148721117e-05,4.9979449916766803e-05,5.007238693603237e-06,9.49664870070895e-05,2.601276113030811e-09,9.999768002065442e-05,0.0,0.0,1.0,2.4991488074360557,4.998625237933911e-05,4.998625237933911e-05,4.9974837953137054e-05,4.978122132250988e-06,9.500446921898996e-05,1.1693463165355726e-09,9.999769743955038e-05,0.0,0.0,1.0,2.4944553920458703
ceiling,0.5,8,0.0001,departure_first,4.9982976148721117e-05,4.9982976148721117e-05,4.9979449916766803e-05,5.007238693603237e-06,9.49664870070895e-05,2.601276113030811e-09,9.999768002065442e-05,0.0,0.0,1.0,2.4991488074360557,4.998625237933911e-05,4.998625237933911e-05,4.9974837953137054e-05,4.978122132250988e-06,9.500446921898996e-05,1.1693463165355726e-09,9.999769743955038e-05,0.0,0.0,1.0,2.4944553920458703
ceiling,0.5,8,0.0001,insertion_order,4.9982976148721117e-05,4.9982976148721117e-05,4.9979449916766803e-05,5.007238693603237e-06,9.49664870070895e-05,2.601276113030811e-09,9.999768002065442e-05,0.0,0.0,1.0,2.4991488074360557,4.998625237933911e-05,4.998625237933911e-05,4.9974837953137054e-05,4.978122132250988e-06,9.500446921898996e-05,1.1693463165355726e-09,9.999769743955038e-05,0.0,0.0,1.0,2.4944553920458703
ceiling,0.5,8,0.0003,arrival_first,0.00015004830135064185,0.00015004830135064185,0.00015011386928260134,1.5034403889634028e-05,0.0002849640358605635,8.599636203143745e-09,0.00029999222133483274,0.0,0.0,1.0,7.502415067532093,0.00015002226414386995,0.00015002226414386995,0.00014999956091156635,1.4978464395026646e-05,0.0002850596794478604,5.642181211592175e-09,0.00029999246619301736,0.0,0.0,1.0,7.4865322672219925
ceiling,0.5,8,0.0003,departure_first,0.00015004830135064185,0.00015004830135064185,0.00015011386928260134,1.5034403889634028e-05,0.0002849640358605635,8.599636203143745e-09,0.00029999222133483274,0.0,0.0,1.0,7.502415067532093,0.00015002226414386995,0.00015002226414386995,0.00014999956091156635,1.4978464395026646e-05,0.0002850596794478604,5.642181211592175e-09,0.00029999246619301736,0.0,0.0,1.0,7.4865322672219925
ceiling,0.5,8,0.0003,insertion_order,0.00015004830135064185,0.00015004830135064185,0.00015011386928260134,1.5034403889634028e-05,0.0002849640358605635,8.599636203143745e-09,0.00029999222133483274,0.0,0.0,1.0,7.502415067532093,0.00015002226414386995,0.00015002226414386995,0.00014999956091156635,1.4978464395026646e-05,0.0002850596794478604,5.642181211592175e-09,0.00029999246619301736,0.0,0.0,1.0,7.4865322672219925
ceiling,0.5,8,0.001,arrival_first,0.0004998531078542024,0.0004998531078542024,0.000499992233987238,4.985187125991313e-05,0.0009499309445285081,1.729076757328585e-08,0.0009999768507744497,0.0,0.0,1.0,24.992655392710123,0.0005002331112236759,0.0005002331112236759,0.0005001569487539263,5.035434627885616e-05,0.0009501995923839139,1.9916474756330922e-08,0.0009999860374747718,0.0,0.0,1.0,24.962946296308473
ceiling,0.5,8,0.001,departure_first,0.0004998531078542024,0.0004998531078542024,0.000499992233987238,4.985187125991313e-05,0.0009499309445285081,1.729076757328585e-08,0.0009999768507744497,0.0,0.0,1.0,24.992655392710123,0.0005002331629870067,0.0005002331629870067,0.0005001566158945641,5.035434627885616e-05,0.0009501995923839139,1.9916474756330922e-08,0.0009999860374747718,0.0,0.0,1.0,24.9629488746224
ceiling,0.5,8,0.001,insertion_order,0.0004998531078542024,0.0004998531078542024,0.000499992233987238,4.985187125991313e-05,0.0009499309445285081,1.729076757328585e-08,0.0009999768507744497,0.0,0.0,1.0,24.992655392710123,0.0005002331112236759,0.0005002331112236759,0.0005001569487539263,5.035434627885616e-05,0.0009501995923839139,1.9916474756330922e-08,0.0009999860374747718,0.0,0.0,1.0,24.962946296308473
ceiling,0.5,8,0.003,arrival_first,0.0014995811078549292,0.0014995811078549292,0.0014995091020561329,0.00014957213465701598,0.002849913556437968,4.5108390622772274e-08,0.002999940411791613,0.0,0.0,1.0,74.97905539274646,0.001500440452871097,0.001500440452871097,0.00150072813653201,0.0001493307357921152,0.0028503018979048867,6.606221200691302e-08,0.0029999457952759228,0.0,0.0,1.0,74.87548278045071
ceiling,0.5,8,0.003,departure_first,0.0014995811078549292,0.0014995811078549292,0.0014995091020561329,0.00014957213465701598,0.002849913556437968,4.5108390622772274e-08,0.002999940411791613,0.0,0.0,1.0,74.97905539274646,0.0015004372259644666,0.0015004372259644666,0.0015007236334863955,0.000149326408990647,0.002850301529629758,6.606221200691302e-08,0.0029999457952759228,0.0,0.0,1.0,74.8754721388291
ceiling,0.5,8,0.003,insertion_order,0.0014995811078549292,0.0014995811078549292,0.0014995091020561329,0.00014957213465701598,0.002849913556437968,4.5108390622772274e-08,0.002999940411791613,0.0,0.0,1.0,74.97905539274646,0.001500440452871097,0.001500440452871097,0.00150072813653201,0.0001493307357921152,0.0028503018979048867,6.606221200691302e-08,0.0029999457952759228,0.0,0.0,1.0,74.87548278045071
ceiling,0.5,8,0.01,arrival_first,0.005003399774531211,0.005003399774531211,0.005004126939547859,0.0005011660406156201,0.009503088493202085,1.678488843026571e-07,0.009999818106249829,0.0,0.0,1.0,250.16998872656058,0.005005186671522588,0.005005186671522588,0.005007297489228124,0.0005013165120019682,0.009500401065043395,2.5569133376655375e-07,0.009999812627816566,0.0,0.0,1.0,249.76343743747697
ceiling,0.5,8,0.01,departure_first,0.005003399774531211,0.005003399774531211,0.005004126939547859,0.0005011660406156201,0.009503088493202085,1.678488843026571e-07,0.009999818106249829,0.0,0.0,1.0,250.16998872656058,0.005005220899430392,0.005005220899430392,0.005007320404112431,0.000501340913320775,0.00950042628195232,2.5569133376655375e-07,0.009999812627816566,0.0,0.0,1.0,249.76747939421566
ceiling,0.5,8,0.01,insertion_order,0.005003399774531211,0.005003399774531211,0.005004126939547859,0.0005011660406156201,0.009503088493202085,1.678488843026571e-07,0.009999818106249829,0.0,0.0,1.0,250.16998872656058,0.005005186671522588,0.005005186671522588,0.005007297489228124,0.0005013165120019682,0.009500401065043395,2.5569133376655375e-07,0.009999812627816566,0.0,0.0,1.0,249.76343743747697
ceiling,0.5,8,0.03,arrival_first,0.0149847531043869,0.0149847531043869,0.01498522606922658,0.0014934755511876575,0.02849733794429691,4.107114364160225e-07,0.029999457639981606,0.0,0.0,1.0,749.237655219345,0.015077992938507404,0.015077992938507404,0.015101930162174027,0.0015248399323167321,0.028515772529970434,5.402516323132813e-07,0.029999461217937715,0.0,0.0,1.0,752.347057828599
ceiling,0.5,8,0.03,departure_first,0.0149847531043869,0.0149847531043869,0.01498522606922658,0.0014934755511876575,0.02849733794429691,4.107114364160225e-07,0.029999457639981606,0.0,0.0,1.0,749.237655219345,0.015077927149935682,0.015077927149935682,0.015101840565782102,0.0015247804544193993,0.028515737046840715,5.402516323132813e-07,0.029999461217937715,0.0,0.0,1.0,752.3653734116008
ceiling,0.5,8,0.03,insertion_order,0.0149847531043869,0.0149847531043869,0.01498522606922658,0.0014934755511876575,0.02849733794429691,4.107114364160225e-07,0.029999457639981606,0.0,0.0,1.0,749.237655219345,0.015077992938507404,0.015077992938507404,0.015101930162174027,0.0015248399323167321,0.028515772529970434,5.402516323132813e-07,0.029999461217937715,0.0,0.0,1.0,752.347057828599
ceiling,0.5,8,0.1,arrival_first,0.05001113977659991,0.05001113977659991,0.05003588448716982,0.005009135066178109,0.09500282724942129,2.204196122571981e-06,0.0999977142704059,0.0,0.0,1.0,2500.5569888299956,0.05082269571385153,0.05082269571385153,0.05127211961654713,0.005229033233834783,0.09520259916936716,2.719118493300458e-06,0.09999780549328735,0.0,0.0,1.0,2535.114269507568
ceiling,0.5,8,0.1,departure_first,0.05001113977659991,0.05001113977659991,0.05003588448716982,0.005009135066178109,0.09500282724942129,2.204196122571981e-06,0.0999977142704059,0.0,0.0,1.0,2500.5569888299956,0.05082264379118793,0.05082264379118793,0.05127207194943583,0.005229210437309988,0.09520274709764122,2.719118493300458e-06,0.09999780549328735,0.0,0.0,1.0,2535.3843736877825
ceiling,0.5,8,0.1,insertion_order,0.05001113977659991,0.05001113977659991,0.05003588448716982,0.005009135066178109,0.09500282724942129,2.204196122571981e-06,0.0999977142704059,0.0,0.0,1.0,2500.5569888299956,0.05082269571385153,0.05082269571385153,0.05127211961654713,0.005229033233834783,0.09520259916936716,2.719118493300458e-06,0.09999780549328735,0.0,0.0,1.0,2535.114269507568
ceiling,0.5,16,1e-05,arrival_first,4.995989288671505e-06,4.995989288671505e-06,4.994123567788241e-06,5.012063411413693e-07,9.499937171616087e-06,2.141556857774655e-10,9.999818757933099e-06,6.666666666666667e-07,0.0,0.9999993333333334,0.24979946443357523,4.998643810839865e-06,4.9986438108403475e-06,4.999983062055838e-06,4.999599223855812e-07,9.500946053218948e-06,2.2475771648914714e-10,9.999824347899494e-06,6.666666666666667e-07,0.0,0.9999993333333334,0.24993085606876705
ceiling,0.5,16,1e-05,departure_first,4.995989288671505e-06,4.995989288671505e-06,4.994123567788241e-06,5.012063411413693e-07,9.499937171616087e-06,2.141556857774655e-10,9.999818757933099e-06,6.666666666666667e-07,0.0,0.9999993333333334,0.24979946443357523,4.998643810839865e-06,4.9986438108403475e-06,4.999983062055838e-06,4.999599223855812e-07,9.500946053218948e-06,2.2475771648914714e-10,9.999824347899494e-06,6.666666666666667e-07,0.0,0.9999993333333334,0.24993085606876705
ceiling,0.5,16,1e-05,insertion_order,4.995989288671505e-06,4.995989288671505e-06,4.994123567788241e-06,5.012063411413693e-07,9.499937171616087e-06,2.141556857774655e-10,9.999818757933099e-06,6.666666666666667e-07,0.0,0.9999993333333334,0.24979946443357523,4.998643810839865e-06,4.9986438108403475e-06,4.999983062055838e-06,4.999599223855812e-07,9.500946053218948e-06,2.2475771648914714e-10,9.999824347899494e-06,6.666666666666667e-07,0.0,0.9999993333333334,0.24993085606876705
ceiling,0.5,16,3e-05,arrival_first,1.499280590140673e-05,1.499280590140673e-05,1.4989264248773301e-05,1.4965336413297338e-06,2.8505324589787048e-05,5.416950443759561e-10,2.9999290321332715e-05,6.666666666666667e-07,0.0,0.9999993333333334,0.7496402950703366,1.498673699319459e-05,1.498673699319459e-05,1.4967770794517583e-05,1.4979854520887246e-06,2.850518340300715e-05,5.593213752685029e-10,2.999958588539104e-05,0.0,0.0,1.0,0.7493328561401412
ceiling,0.5,16,3e-05,departure_first,1.499280590140673e-05,1.499280590140673e-05,1.4989264248773301e-05,1.4965336413297338e-06,2.8505324589787048e-05,5.416950443759561e-10,2.9999290321332715e-05,6.666666666666667e-07,0.0,0.9999993333333334,0.7496402950703366,1.498673699319459e-05,1.498673699319459e-05,1.4967770794517583e-05,1.4979854520887246e-06,2.850518340300715e-05,5.593213752685029e-10,2.999958588539104e-05,0.0,0.0,1.0,0.7493328561401412
ceiling,0.5,16,3e-05,insertion_order,1.499280590140673e-05,1.499280590140673e-05,1.4989264248773301e-05,1.4965336413297338e-06,2.8505324589787048e-05,5.416950443759561e-10,2.9999290321332715e-05,6.666666666666667e-07,0.0,0.9999993333333334,0.7496402950703366,1.498673699319459e-05,1.498673699319459e-05,1.4967770794517583e-05,1.4979854520887246e-06,2.850518340300715e-05,5.593213752685029e-10,2.999958588539104e-05,0.0,0.0,1.0,0.7493328561401412
ceiling,0.5,16,0.0001,arrival_first,5.000052725082787e-05,5.000052725082787e-05,4.9990451922591696e-05,4.994946642303451e-06,9.497906725603872e-05,1.9356472572932643e-09,9.999801398710892e-05,0.0,0.0,1.0,2.5000263625413934,5.002078422294101e-05,5.002078422294101e-05,5.004406131964122e-05,5.00731451971416e-06,9.500010886865605e-05,1.772292959380713e-09,9.99980154174083e-05,0.0,0.0,1.0,2.501025856266417
ceiling,0.5,16,0.0001,departure_first,5.000052725082787e-05,5.000052725082787e-05,4.9990451922591696e-05,4.994946642303451e-06,9.497906725603872e-05,1.9356472572932643e-09,9.999801398710892e-05,0.0,0.0,1.0,2.5000263625413934,5.002078422294101e-05,5.002078422294101e-05,5.004406131964122e-05,5.00731451971416e-06,9.500010886865605e-05,1.772292959380713e-09,9.99980154174083e-05,0.0,0.0,1.0,2.501025856266417
ceiling,0.5,16,0.0001,insertion_order,5.000052725082787e-05,5.000052725082787e-05,4.9990451922591696e-05,4.994946642303451e-06,9.497906725603872e-05,1.9356472572932643e-09,9.999801398710892e-05,0.0,0.0,1.0,2.5000263625413934,5.002078422294101e-05,5.002078422294101e-05,5.004406131964122e-05,5.00731451971416e-06,9.500010886865605e-05,1.772292959380713e-09,9.99980154174083e-05,0.0,0.0,1.0,2.501025856266417
ceiling,0.5,16,0.0003,arrival_first,0.00015000131912227882,0.00015000131912227882,0.00014998448174689352,1.5059903547201733e-05,0.00028489008568006584,6.226461361317585e-09,0.00029999395374034064,0.0,0.0,1.0,7.50006595611394,0.00014990711707440384,0.00014990711707440384,0.0001498339580786389,1.5021465679920597e-05,0.0002848970232696198,5.8296448463696086e-09,0.0002999947638272875,0.0,0.0,1.0,7.4953158564400715
ceiling,0.5,16,0.0003,departure_first,0.00015000131912227882,0.00015000131912227882,0.00014998448174689352,1.5059903547201733e-05,0.00028489008568006584,6.226461361317585e-09,0.00029999395374034064,0.0,0.0,1.0,7.50006595611394,0.00014990711707440384,0.00014990711707440384,0.0001498339580786389,1.5021465679920597e-05,0.0002848970232696198,5.8296448463696086e-09,0.0002999947638272875,0.0,0.0,1.0,7.4953158564400715
ceiling,0.5,16,0.0003,insertion_order,0.00015000131912227882,0.00015000131912227882,0.00014998448174689352,1.5059903547201733e-05,0.00028489008568006584,6.226461361317585e-09,0.00029999395374034064,0.0,0.0,1.0,7.50006595611394,0.00014990711707440384,0.00014990711707440384,0.0001498339580786389,1.5021465679920597e-05,0.0002848970232696198,5.8296448463696086e-09,0.0002999947638272875,0.0,0.0,1.0,7.4953158564400715
ceiling,0.5,16,0.001,arrival_first,0.0004999231922962767,0.0004999231922962767,0.0004998668867604769,4.994518653499351e-05,0.0009499853434347945,1.6692805123360208e-08,0.0009999859334129725,0.0,0.0,1.0,24.99615961481383,0.0005001944567526714,0.0005001944567526714,0.0005002568811662299,5.032585373640464e-05,0.0009497888977903466,2.472420072783162e-08,0.0009999829313147987,0.0,0.0,1.0,25.009589189473584
ceiling,0.5,16,0.001,departure_first,0.0004999231922962767,0.0004999231922962767,0.0004998668867604769,4.994518653499351e-05,0.0009499853434347945,1.6692805123360208e-08,0.0009999859334129725,0.0,0.0,1.0,24.99615961481383,0.0005001944567526714,0.0005001944567526714,0.0005002568811662299,5.032585373640464e-05,0.0009497888977903466,2.472420072783162e-08,0.0009999829313147987,0.0,0.0,1.0,25.009589189473584
ceiling,0.5,16,0.001,insertion_order,0.0004999231922962767,0.0004999231922962767,0.0004998668867604769,4.994518653499351e-05,0.0009499853434347945,1.6692805123360208e-08,0.0009999859334129725,0.0,0.0,1.0,24.99615961481383,0.0005001944567526714,0.0005001944567526714,0.0005002568811662299,5.032585373640464e-05,0.0009497888977903466,2.472420072783162e-08,0.0009999829313147987,0.0,0.0,1.0,25.009589189473584
ceiling,0.5,16,0.003,arrival_first,0.0015000105256269018,0.0015000105256269018,0.00149990352729219,0.00015070401280051253,0.0028501890198610147,7.030903361737729e-08,0.0029999476588879284,0.0,0.0,1.0,75.00052628134509,0.001501073118954904,0.001501073118954904,0.001501926703660996,0.00015062299001992454,0.002848850507813537,6.201201333960737e-08,0.0029999521458041623,0.0,0.0,1.0,75.05325585626193
ceiling,0.5,16,0.003,departure_first,0.0015000105256269018,0.0015000105256269018,0.00149990352729219,0.00015070401280051253,0.0028501890198610147,7.030903361737729e-08,0.0029999476588879284,0.0,0.0,1.0,75.00052628134509,0.001501073118954904,0.001501073118954904,0.001501926703660996,0.00015062299001992454,0.002848850507813537,6.201201333960737e-08,0.0029999521458041623,0.0,0.0,1.0,75.05325585626193
ceiling,0.5,16,0.003,insertion_order,0.0015000105256269018,0.0015000105256269018,0.00149990352729219,0.00015070401280051253,0.0028501890198610147,7.030903361737729e-08,0.0029999476588879284,0.0,0.0,1.0,75.00052628134509,0.001501073118954904,0.001501073118954904,0.001501926703660996,0.00015062299001992454,0.002848850507813537,6.201201333960737e-08,0.0029999521458041623,0.0,0.0,1.0,75.05325585626193
ceiling,0.5,16,0.01,arrival_first,0.004996251192304455,0.004996251192304455,0.004995939944243825,0.0004981106824531405,0.0094972085880363,2.1008072508266197e-07,0.009999780394233918,0.0,0.0,1.0,249.81255961522274,0.005009131824711599,0.005009131824711599,0.005014539512849347,0.0005011548055246295,0.009503462661268787,1.7519385095427175e-07,0.009999853914069831,0.0,0.0,1.0,250.455255856034
ceiling,0.5,16,0.01,departure_first,0.004996251192304455,0.004996251192304455,0.004995939944243825,0.0004981106824531405,0.0094972085880363,2.1008072508266197e-07,0.009999780394233918,0.0,0.0,1.0,249.81255961522274,0.005009131824711599,0.005009131824711599,0.005014539512849347,0.0005011548055246295,0.009503462661268787,1.7519385095427175e-07,0.009999853914069831,0.0,0.0,1.0,250.455255856034
ceiling,0.5,16,0.01,insertion_order,0.004996251192304455,0.004996251192304455,0.004995939944243825,0.0004981106824531405,0.0094972085880363,2.1008072508266197e-07,0.009999780394233918,0.0,0.0,1.0,249.81255961522274,0.005009131824711599,0.005009131824711599,0.005014539512849347,0.0005011548055246295,0.009503462661268787,1.7519385095427175e-07,0.009999853914069831,0.0,0.0,1.0,250.455255856034
ceiling,0.5,16,0.03,arrival_first,0.014995164522154976,0.014995164522154976,0.015002985993184363,0.0014990022819953688,0.028490806869625275,9.176639044502129e-07,0.02999942091179643,0.0,0.0,1.0,749.7582261077489,0.01508257652610932,0.01508257652610932,0.015120409040696923,0.0015204704296734718,0.028525302461252258,5.941879643422965e-07,0.029999478775057768,0.0,0.0,1.0,754.1243099279534
ceiling,0.5,16,0.03,departure_first,0.014995164522154976,0.014995164522154976,0.015002985993184363,0.0014990022819953688,0.028490806869625275,9.176639044502129e-07,0.02999942091179643,0.0,0.0,1.0,749.7582261077489,0.015082583077195429,0.015082583077195429,0.015120413184296409,0.0015204713805654533,0.028525302141277895,5.941879643422965e-07,0.029999478775057768,0.0,0.0,1.0,754.1251402844697
ceiling,0.5,16,0.03,insertion_order,0.014995164522154976,0.014995164522154976,0.015002985993184363,0.0014990022819953688,0.028490806869625275,9.176639044502129e-07,0.02999942091179643,0.0,0.0,1.0,749.7582261077489,0.01508257652610932,0.01508257652610932,0.015120409040696923,0.0015204704296734718,0.028525302461252258,5.941879643422965e-07,0.029999478775057768,0.0,0.0,1.0,754.1243099279534
ceiling,0.5,16,0.1,arrival_first,0.04999406452770268,0.04999406452770268,0.050008186025813,0.004985656959530995,0.09499261661821644,1.580854041094426e-06,0.09999801408879042,0.0,0.0,1.0,2499.703226385134,0.050857665192983494,0.050857665192983494,0.05127446664019974,0.005239557157988734,0.09525858685323287,2.4706234980081027e-06,0.09999823287950614,0.0,0.0,1.0,2542.8595175789956
ceiling,0.5,16,0.1,departure_first,0.04999406452770268,0.04999406452770268,0.050008186025813,0.004985656959530995,0.09499261661821644,1.580854041094426e-06,0.09999801408879042,0.0,0.0,1.0,2499.703226385134,0.050857635431334175,0.050857635431334175,0.051274433451187,0.005239557157988734,0.09525858685323287,2.4706234980081027e-06,0.09999823287950614,0.0,0.0,1.0,2542.8580295858146
ceiling,0.5,16,0.1,insertion_order,0.04999406452770268,0.04999406452770268,0.050008186025813,0.004985656959530995,0.09499261661821644,1.580854041094426e-06,0.09999801408879042,0.0,0.0,1.0,2499.703226385134,0.050857665192983494,0.050857665192983494,0.05127446664019974,0.005239557157988734,0.09525858685323287,2.4706234980081027e-06,0.09999823287950614,0.0,0.0,1.0,2542.8595175789956
