rho,capacity,delta,quantizer,preload_all_absolute_policy_gap,preload_all_critical_collision_rate,preload_all_total_collision_rate,schedule_next_after_transition_absolute_policy_gap,schedule_next_after_transition_critical_collision_rate,schedule_next_after_transition_total_collision_rate,robustness_difference_absolute_policy_gap,robustness_difference_critical_collision_rate,robustness_difference_total_collision_rate,comparison_label
0.8,16,1e-05,floor,0.0,0.0,2.4071108906395495e-05,0.0,0.0,2.4071108906395495e-05,0.0,0.0,0.0,robustness only; not primary observations
0.95,16,0.1,ceiling,0.0003826666666666661,0.005239333333333333,0.13282938212392567,0.0003826666666666661,0.005003333333333334,0.13282938212392567,0.0,-0.00023599999999999923,0.0,robustness only; not primary observations
0.5,16,0.003,floor,0.0,0.0,0.005297365647938672,0.0,0.0,0.005297365647938672,0.0,0.0,0.0,robustness only; not primary observations
1.1,8,0.1,ceiling,0.0009420000000000021,0.01731766666666667,0.14874977804013198,0.0009420000000000021,0.016467666666666665,0.14874977804013198,0.0,-0.0008500000000000035,0.0,robustness only; not primary observations
1.1,8,0.1,floor,0.0011720000000000036,0.012920333333333334,0.22158131018020924,0.0011720000000000036,0.012330333333333334,0.22158131018020924,0.0,-0.0005900000000000002,0.0,robustness only; not primary observations
0.8,16,0.1,ceiling,0.0001433333333333333,0.000883,0.11390597750761174,0.0001433333333333333,0.0008406666666666666,0.11390597750761174,0.0,-4.233333333333335e-05,0.0,robustness only; not primary observations
1.1,8,0.03,floor,0.0006233333333333332,0.004481333333333334,0.07273755302699796,0.0006233333333333332,0.0044146666666666666,0.07273755302699796,0.0,-6.666666666666713e-05,0.0,robustness only; not primary observations
1.0,4,0.03,floor,0.0011606666666666653,0.005765999999999999,0.0675014153788717,0.0011606666666666653,0.005680666666666666,0.0675014153788717,0.0,-8.53333333333331e-05,0.0,robustness only; not primary observations
0.5,8,0.001,floor,6.666666666666684e-07,2.0000000000000003e-06,0.0017213489804440904,6.666666666666684e-07,2.0000000000000003e-06,0.0017213489804440904,0.0,0.0,0.0,robustness only; not primary observations
0.95,8,0.03,nearest,0.00041066666666666704,0.002576,0.054800351810672734,0.00041066666666666704,0.0025366666666666667,0.054800351810672734,0.0,-3.9333333333333494e-05,0.0,robustness only; not primary observations
0.95,16,0.01,nearest,0.00011000000000000014,0.000377,0.018710988929582163,0.00011000000000000014,0.00037566666666666667,0.018710988929582163,0.0,-1.3333333333333296e-06,0.0,robustness only; not primary observations
1.0,16,0.1,nearest,0.0005193333333333335,0.005654,0.17863950780591858,0.0005193333333333335,0.0053416666666666664,0.17863950780591858,0.0,-0.00031233333333333373,0.0,robustness only; not primary observations
1.0,1,0.01,floor,0.002528666666666666,0.004966666666666666,0.01992257744887172,0.002528666666666666,0.004966666666666666,0.01992257744887172,0.0,0.0,0.0,robustness only; not primary observations
0.5,1,3e-05,nearest,3.333333333336667e-06,5.333333333333334e-06,3.12140261349974e-05,3.333333333336667e-06,5.333333333333334e-06,3.12140261349974e-05,0.0,0.0,0.0,robustness only; not primary observations
1.0,8,0.01,nearest,0.00024200000000000054,0.001106,0.01909499570819307,0.00024200000000000054,0.0011016666666666668,0.01909499570819307,0.0,-4.333333333333186e-06,0.0,robustness only; not primary observations
1.1,8,0.003,nearest,0.0001693333333333343,0.000475,0.006163810716883324,0.0001693333333333343,0.00047366666666666667,0.006163810716883324,0.0,-1.3333333333333296e-06,0.0,robustness only; not primary observations
0.95,16,0.0003,floor,1.0666666666666694e-05,7.333333333333334e-06,0.0007248916544278679,1.0666666666666694e-05,7.333333333333334e-06,0.0007248916544278679,0.0,0.0,0.0,robustness only; not primary observations
1.1,16,0.001,floor,0.00016066666666666776,0.00011666666666666667,0.0025262133301898384,0.00016066666666666776,0.00011666666666666667,0.0025262133301898384,0.0,0.0,0.0,robustness only; not primary observations
0.95,1,0.001,floor,0.00025866666666666817,0.0005046666666666666,0.0019311157001434519,0.00025866666666666817,0.0005046666666666666,0.0019311157001434519,0.0,0.0,0.0,robustness only; not primary observations
0.95,8,3e-05,nearest,3.333333333332966e-06,4.666666666666667e-06,5.5133437394864735e-05,3.333333333332966e-06,4.666666666666667e-06,5.5133437394864735e-05,0.0,0.0,0.0,robustness only; not primary observations
1.1,8,0.003,floor,0.00019199999999999588,0.0004766666666666667,0.007524059157745984,0.00019199999999999588,0.0004766666666666667,0.007524059157745984,0.0,0.0,0.0,robustness only; not primary observations
1.1,1,0.0001,ceiling,2.8000000000005797e-05,5e-05,0.00014182300061435312,2.8000000000005797e-05,5e-05,0.00014182300061435312,0.0,0.0,0.0,robustness only; not primary observations
1.25,16,0.03,floor,0.0009806666666666648,0.00573,0.07740532146702676,0.0009806666666666648,0.005650333333333333,0.07740532146702676,0.0,-7.966666666666712e-05,0.0,robustness only; not primary observations
1.0,1,0.01,nearest,0.002472666666666677,0.004912,0.016596629000740416,0.002472666666666677,0.004912,0.016596629000740416,0.0,0.0,0.0,robustness only; not primary observations
1.0,4,0.03,nearest,0.0010293333333333359,0.005920666666666667,0.055439683982211954,0.0010293333333333359,0.005831,0.055439683982211954,0.0,-8.966666666666671e-05,0.0,robustness only; not primary observations
1.0,16,0.0001,floor,7.999999999999905e-06,4.666666666666667e-06,0.0002497968114066919,7.999999999999905e-06,4.666666666666667e-06,0.0002497968114066919,0.0,0.0,0.0,robustness only; not primary observations
0.8,1,0.001,nearest,0.0002519999999999967,0.000438,0.001391300798557365,0.0002519999999999967,0.000438,0.001391300798557365,0.0,0.0,0.0,robustness only; not primary observations
1.0,8,0.003,ceiling,0.0001213333333333344,0.0003186666666666667,0.004412216611047415,0.0001213333333333344,0.0003186666666666667,0.004412216611047415,0.0,0.0,0.0,robustness only; not primary observations
1.1,8,0.01,ceiling,0.00036200000000000213,0.0015963333333333335,0.01606875290223786,0.00036200000000000213,0.0015893333333333334,0.01606875290223786,0.0,-7.000000000000062e-06,0.0,robustness only; not primary observations
0.5,16,0.1,nearest,0.0,6.666666666666667e-07,0.11741133031045399,0.0,6.666666666666667e-07,0.11741133031045399,0.0,0.0,0.0,robustness only; not primary observations
0.8,1,0.003,nearest,0.0007399999999999999,0.0013200000000000002,0.00420103936093347,0.0007399999999999999,0.0013200000000000002,0.00420103936093347,0.0,0.0,0.0,robustness only; not primary observations
0.95,1,0.0001,ceiling,2.9333333333336765e-05,4.133333333333333e-05,0.00011369487479451471,2.9333333333336765e-05,4.133333333333333e-05,0.00011369487479451471,0.0,0.0,0.0,robustness only; not primary observations
1.1,4,0.001,ceiling,7.600000000000384e-05,0.00023066666666666667,0.0015597967778671852,7.600000000000384e-05,0.00023066666666666667,0.0015597967778671852,0.0,0.0,0.0,robustness only; not primary observations
1.25,1,0.003,floor,0.0007453333333333349,0.0016673333333333334,0.006603229143554878,0.0007453333333333349,0.0016673333333333334,0.006603229143554878,0.0,0.0,0.0,robustness only; not primary observations
1.0,16,0.0001,ceiling,1.2000000000000436e-05,7.333333333333334e-06,0.00017248015398163994,1.2000000000000436e-05,7.333333333333335e-06,0.00017248015398163994,0.0,8.470329472543003e-22,0.0,robustness only; not primary observations
0.5,4,1e-05,floor,0.0,0.0,1.6940780071123592e-05,0.0,0.0,1.6940780071123592e-05,0.0,0.0,0.0,robustness only; not primary observations
1.0,4,1e-05,nearest,1.3333333333328165e-06,3.3333333333333333e-06,2.1460813133088414e-05,1.3333333333328165e-06,3.3333333333333333e-06,2.1460813133088414e-05,0.0,0.0,0.0,robustness only; not primary observations
0.8,4,1e-05,ceiling,0.0,0.0,1.4197618533068002e-05,0.0,0.0,1.4197618533068002e-05,0.0,0.0,0.0,robustness only; not primary observations
1.1,1,3e-05,ceiling,7.333333333329565e-06,1.2e-05,3.703374686166015e-05,7.333333333329565e-06,1.2e-05,3.703374686166015e-05,0.0,0.0,0.0,robustness only; not primary observations
1.1,16,3e-05,ceiling,8.666666666666082e-06,5.333333333333334e-06,6.108021184338693e-05,8.666666666666082e-06,5.333333333333334e-06,6.108021184338693e-05,0.0,0.0,0.0,robustness only; not primary observations
1.25,4,0.0003,nearest,4.599999999999974e-05,8.6e-05,0.0006778207891570338,4.599999999999974e-05,8.6e-05,0.0006778207891570338,0.0,0.0,0.0,robustness only; not primary observations
1.1,16,0.001,ceiling,0.00012933333333333408,9.866666666666666e-05,0.001620477502233584,0.00012933333333333408,9.866666666666666e-05,0.001620477502233584,0.0,0.0,0.0,robustness only; not primary observations
1.25,8,0.01,ceiling,0.000568,0.002310333333333333,0.017838785508412655,0.000568,0.0022990000000000003,0.017838785508412655,0.0,-1.1333333333332814e-05,0.0,robustness only; not primary observations
1.1,4,0.1,nearest,0.0038186666666666686,0.022849,0.18164386174069375,0.0038186666666666686,0.021786000000000003,0.18164386174069375,0.0,-0.001062999999999998,0.0,robustness only; not primary observations
1.25,1,0.1,floor,0.024552,0.048558333333333335,0.20159210661157537,0.024552,0.048558333333333335,0.20159210661157537,0.0,0.0,0.0,robustness only; not primary observations
1.0,4,0.0001,nearest,1.1333333333334491e-05,2.2666666666666668e-05,0.0001976791134100738,1.1333333333334491e-05,2.2666666666666668e-05,0.0001976791134100738,0.0,0.0,0.0,robustness only; not primary observations
0.8,4,0.01,floor,0.0003766666666666659,0.001176,0.020607025936686858,0.0003766666666666659,0.0011713333333333333,0.020607025936686858,0.0,-4.666666666666708e-06,0.0,robustness only; not primary observations
1.0,16,0.01,floor,0.00023066666666666746,0.0005893333333333334,0.024213936896928377,0.00023066666666666746,0.0005873333333333334,0.024213936896928377,0.0,-2.0000000000000486e-06,0.0,robustness only; not primary observations
0.8,8,0.1,ceiling,0.000982,0.004458666666666666,0.11290740592693199,0.000982,0.004249333333333333,0.11290740592693199,0.0,-0.00020933333333333307,0.0,robustness only; not primary observations
1.0,1,0.0003,ceiling,8.266666666666237e-05,0.00014266666666666667,0.00040139468391511834,8.266666666666237e-05,0.00014266666666666667,0.00040139468391511834,0.0,0.0,0.0,robustness only; not primary observations
1.25,16,0.001,nearest,0.0006546666666666673,0.00019033333333333332,0.0022547503557608013,0.0006546666666666673,0.00019033333333333332,0.0022547503557608013,0.0,0.0,0.0,robustness only; not primary observations
1.1,16,3e-05,nearest,1.1333333333333103e-05,5.333333333333334e-06,5.436414711282193e-05,1.1333333333333103e-05,5.333333333333334e-06,5.436414711282193e-05,0.0,0.0,0.0,robustness only; not primary observations
0.95,1,3e-05,nearest,1.3333333333339266e-05,1.4e-05,4.054627018684988e-05,1.3333333333339266e-05,1.4e-05,4.054627018684988e-05,0.0,0.0,0.0,robustness only; not primary observations
0.5,16,3e-05,nearest,0.0,0.0,4.2000320006533456e-05,0.0,0.0,4.2000320006533456e-05,0.0,0.0,0.0,robustness only; not primary observations
1.25,4,0.03,nearest,0.0011800000000000014,0.008833666666666667,0.0633527715881748,0.0011800000000000014,0.008696666666666667,0.0633527715881748,0.0,-0.00013699999999999997,0.0,robustness only; not primary observations
0.8,8,0.001,nearest,1.2666666666667307e-05,3.800000000000001e-05,0.0016534513170903705,1.2666666666667307e-05,3.800000000000001e-05,0.0016534513170903705,0.0,0.0,0.0,robustness only; not primary observations
0.95,1,1e-05,nearest,5.333333333338667e-06,6e-06,1.587200889290573e-05,5.333333333338667e-06,6e-06,1.587200889290573e-05,0.0,0.0,0.0,robustness only; not primary observations
1.0,8,0.001,floor,6.200000000000048e-05,0.000109,0.0023327710092438327,6.200000000000048e-05,0.00010833333333333334,0.0023327710092438327,0.0,-6.666666666666648e-07,0.0,robustness only; not primary observations
1.0,4,0.001,floor,8.866666666666837e-05,0.00021533333333333335,0.002345711372696733,8.866666666666837e-05,0.00021533333333333335,0.002345711372696733,0.0,0.0,0.0,robustness only; not primary observations
0.95,1,0.0003,floor,8.266666666666793e-05,0.00014233333333333334,0.0005618470402699771,8.266666666666793e-05,0.00014233333333333334,0.0005618470402699771,0.0,0.0,0.0,robustness only; not primary observations
0.8,16,0.001,floor,5.333333333333318e-06,6.666666666666667e-06,0.002222314984952997,5.333333333333318e-06,6.666666666666667e-06,0.002222314984952997,0.0,0.0,0.0,robustness only; not primary observations
1.0,16,0.003,floor,0.00010666666666666695,0.00016033333333333335,0.007319168287135548,0.00010666666666666695,0.00016033333333333335,0.007319168287135548,0.0,0.0,0.0,robustness only; not primary observations
1.25,4,3e-05,floor,5.333333333333116e-06,6e-06,6.186933217858878e-05,5.333333333333116e-06,6e-06,6.186933217858878e-05,0.0,0.0,0.0,robustness only; not primary observations
1.1,4,0.0003,floor,4.066666666666663e-05,7.266666666666667e-05,0.0007161334082934981,4.066666666666663e-05,7.266666666666667e-05,0.0007161334082934981,0.0,0.0,0.0,robustness only; not primary observations
0.5,1,0.003,ceiling,0.0006733333333333369,0.000987,0.002053460431393551,0.0006733333333333369,0.000987,0.002053460431393551,0.0,0.0,0.0,robustness only; not primary observations
0.8,8,0.0001,floor,1.9999999999999186e-06,3.3333333333333333e-06,0.00020261275426850447,1.9999999999999186e-06,3.3333333333333333e-06,0.00020261275426850447,0.0,0.0,0.0,robustness only; not primary observations
0.5,8,0.0003,ceiling,0.0,0.0,0.0002222162897937406,0.0,0.0,0.0002222162897937406,0.0,0.0,0.0,robustness only; not primary observations
0.8,16,3e-05,floor,0.0,0.0,7.154424381313631e-05,0.0,0.0,7.154424381313631e-05,0.0,0.0,0.0,robustness only; not primary observations
1.25,8,0.003,floor,0.0003513333333333285,0.0006856666666666667,0.007814126658875091,0.0003513333333333285,0.000685,0.007814126658875091,0.0,-6.66666666666719e-07,0.0,robustness only; not primary observations
1.1,1,0.0003,floor,7.80000000000114e-05,0.000146,0.0006522644154956066,7.80000000000114e-05,0.000146,0.0006522644154956066,0.0,0.0,0.0,robustness only; not primary observations
0.95,1,0.1,nearest,0.024684666666666667,0.04430066666666667,0.14837340204151933,0.024684666666666667,0.04430066666666667,0.14837340204151933,0.0,0.0,0.0,robustness only; not primary observations
0.95,8,0.0003,ceiling,1.4666666666667457e-05,2.9333333333333336e-05,0.0004246575680523057,1.4666666666667457e-05,2.9333333333333336e-05,0.0004246575680523057,0.0,0.0,0.0,robustness only; not primary observations
0.95,1,0.0003,ceiling,6.933333333333605e-05,0.00013533333333333333,0.0003631421934502076,6.933333333333605e-05,0.00013533333333333333,0.0003631421934502076,0.0,0.0,0.0,robustness only; not primary observations
1.25,1,0.003,ceiling,0.0007299999999999974,0.0016599999999999998,0.004833012201676676,0.0007299999999999974,0.0016599999999999998,0.004833012201676676,0.0,0.0,0.0,robustness only; not primary observations
1.0,1,0.1,nearest,0.024300666666666682,0.045239666666666664,0.1536130437159634,0.024300666666666682,0.045239666666666664,0.1536130437159634,0.0,0.0,0.0,robustness only; not primary observations
1.0,8,3e-05,floor,1.333333333333279e-06,2.0000000000000003e-06,6.423727229268661e-05,1.333333333333279e-06,2.0000000000000003e-06,6.423727229268661e-05,0.0,0.0,0.0,robustness only; not primary observations
0.8,4,0.01,ceiling,0.00042600000000000043,0.0012150000000000002,0.01156350179241276,0.00042600000000000043,0.001207,0.01156350179241276,0.0,-8.000000000000194e-06,0.0,robustness only; not primary observations
0.8,16,0.0003,nearest,1.3333333333333368e-06,1.3333333333333334e-06,0.0005409539272533729,1.3333333333333368e-06,1.3333333333333334e-06,0.0005409539272533729,0.0,0.0,0.0,robustness only; not primary observations
1.1,16,0.001,nearest,0.0001339999999999994,0.00011333333333333333,0.0020206944923822313,0.0001339999999999994,0.00011333333333333333,0.0020206944923822313,0.0,0.0,0.0,robustness only; not primary observations
0.5,4,0.003,ceiling,5.333333333333359e-05,9.933333333333334e-05,0.0022010343619770943,5.333333333333359e-05,9.933333333333334e-05,0.0022010343619770943,0.0,0.0,0.0,robustness only; not primary observations
1.0,8,0.01,floor,0.00023599999999999826,0.0011043333333333333,0.02376877139024957,0.00023599999999999826,0.0010986666666666666,0.02376877139024957,0.0,-5.666666666666624e-06,0.0,robustness only; not primary observations
0.95,16,3e-05,nearest,1.333333333333279e-06,1.3333333333333334e-06,6.182489715296774e-05,1.333333333333279e-06,1.3333333333333334e-06,6.182489715296774e-05,0.0,0.0,0.0,robustness only; not primary observations
0.95,4,0.01,nearest,0.00043533333333333477,0.0018303333333333333,0.018249731980622363,0.00043533333333333477,0.0018203333333333333,0.018249731980622363,0.0,-1.0000000000000026e-05,0.0,robustness only; not primary observations
1.1,1,0.001,ceiling,0.00025133333333333306,0.0005243333333333334,0.0014844904345273678,0.00025133333333333306,0.0005243333333333334,0.0014844904345273678,0.0,0.0,0.0,robustness only; not primary observations
1.1,16,0.0003,floor,8.733333333333371e-05,3.5333333333333336e-05,0.0007280186362824426,8.733333333333371e-05,3.533333333333333e-05,0.0007280186362824426,0.0,-6.776263578034403e-21,0.0,robustness only; not primary observations
1.25,4,0.0003,floor,4.7333333333330714e-05,8.766666666666667e-05,0.0007835417367801698,4.7333333333330714e-05,8.766666666666667e-05,0.0007835417367801698,0.0,0.0,0.0,robustness only; not primary observations
0.95,1,0.03,ceiling,0.007460666666666671,0.014443333333333334,0.037667642964010296,0.007460666666666671,0.014443333333333334,0.037667642964010296,0.0,0.0,0.0,robustness only; not primary observations
0.95,4,0.01,ceiling,0.00048000000000000077,0.0018136666666666668,0.013713972857488082,0.00048000000000000077,0.0018033333333333334,0.013713972857488082,0.0,-1.0333333333333332e-05,0.0,robustness only; not primary observations
1.25,16,0.1,nearest,0.0013613333333333348,0.019218,0.2010192254215691,0.0013613333333333348,0.018286333333333335,0.2010192254215691,0.0,-0.000931666666666664,0.0,robustness only; not primary observations
1.1,1,0.01,floor,0.0024333333333333242,0.005173333333333334,0.020864598780642483,0.0024333333333333242,0.005173333333333334,0.020864598780642483,0.0,0.0,0.0,robustness only; not primary observations
1.1,4,0.01,nearest,0.0004033333333333352,0.002421333333333333,0.019702245157548356,0.0004033333333333352,0.002409,0.019702245157548356,0.0,-1.2333333333332946e-05,0.0,robustness only; not primary observations
0.95,1,0.001,nearest,0.00023199999999999886,0.0004696666666666667,0.0015418074191966794,0.00023199999999999886,0.0004696666666666667,0.0015418074191966794,0.0,0.0,0.0,robustness only; not primary observations
1.0,1,0.0003,floor,7.133333333333805e-05,0.00014566666666666667,0.0006106810005138267,7.133333333333805e-05,0.00014566666666666667,0.0006106810005138267,0.0,0.0,0.0,robustness only; not primary observations
0.8,16,0.003,floor,5.999999999999987e-06,1.5333333333333334e-05,0.006510334839377007,5.999999999999987e-06,1.5333333333333334e-05,0.006510334839377007,0.0,0.0,0.0,robustness only; not primary observations
0.95,1,0.003,nearest,0.0007519999999999971,0.0014303333333333332,0.004748572713104925,0.0007519999999999971,0.0014303333333333332,0.004748572713104925,0.0,0.0,0.0,robustness only; not primary observations
0.5,1,0.0003,floor,6.333333333333747e-05,9.466666666666667e-05,0.0004497214382847196,6.333333333333747e-05,9.466666666666667e-05,0.0004497214382847196,0.0,0.0,0.0,robustness only; not primary observations
0.5,1,0.03,nearest,0.006596666666666667,0.009678333333333334,0.03206859878828223,0.006596666666666667,0.009678333333333334,0.03206859878828223,0.0,0.0,0.0,robustness only; not primary observations
0.8,16,3e-05,nearest,0.0,0.0,5.349204439642039e-05,0.0,0.0,5.349204439642039e-05,0.0,0.0,0.0,robustness only; not primary observations
1.1,16,1e-05,floor,4.666666666666708e-06,2.0000000000000003e-06,2.2591330340874813e-05,4.666666666666708e-06,2.0000000000000003e-06,2.2591330340874813e-05,0.0,0.0,0.0,robustness only; not primary observations
1.1,1,0.1,ceiling,0.02378066666666667,0.04842266666666666,0.13603315420734985,0.02378066666666667,0.04842266666666666,0.13603315420734985,0.0,0.0,0.0,robustness only; not primary observations
0.8,16,0.01,floor,1.9999999999999995e-05,6.266666666666667e-05,0.021667913725605056,1.9999999999999995e-05,6.266666666666667e-05,0.021667913725605056,0.0,0.0,0.0,robustness only; not primary observations
1.1,16,0.1,ceiling,0.0009126666666666709,0.013618,0.14934695108793417,0.0009126666666666709,0.012964666666666668,0.14934695108793417,0.0,-0.0006533333333333322,0.0,robustness only; not primary observations
0.5,4,0.1,floor,0.00165,0.002926666666666667,0.15770648936141496,0.00165,0.0027923333333333333,0.15770648936141496,0.0,-0.00013433333333333353,0.0,robustness only; not primary observations
0.95,8,0.01,floor,0.00020066666666666705,0.0008986666666666668,0.02313640142395902,0.00020066666666666705,0.000893,0.02313640142395902,0.0,-5.666666666666732e-06,0.0,robustness only; not primary observations
1.25,8,3e-05,floor,1.5333333333332013e-05,9.333333333333334e-06,7.01266262094621e-05,1.5333333333332013e-05,9.333333333333334e-06,7.01266262094621e-05,0.0,0.0,0.0,robustness only; not primary observations
1.25,16,0.01,floor,0.0010960000000000017,0.002034,0.026559521643508104,0.0010960000000000017,0.002020333333333333,0.026559521643508104,0.0,-1.3666666666666601e-05,0.0,robustness only; not primary observations
0.8,4,0.0001,ceiling,5.333333333333116e-06,1.1333333333333334e-05,0.0001086091765661265,5.333333333333116e-06,1.1333333333333334e-05,0.0001086091765661265,0.0,0.0,0.0,robustness only; not primary observations
1.1,16,0.03,floor,0.0007399999999999999,0.003027,0.07403368876511489,0.0007399999999999999,0.002984333333333333,0.07403368876511489,0.0,-4.266666666666698e-05,0.0,robustness only; not primary observations
1.0,1,0.1,floor,0.02485866666666666,0.04379333333333334,0.18125437405237216,0.02485866666666666,0.04379333333333334,0.18125437405237216,0.0,0.0,0.0,robustness only; not primary observations
0.5,16,0.003,ceiling,0.0,0.0,0.0022823458772156346,0.0,0.0,0.0022823458772156346,0.0,0.0,0.0,robustness only; not primary observations
0.8,16,0.003,ceiling,9.3333333333333e-06,2.2666666666666668e-05,0.0035274573265096517,9.3333333333333e-06,2.2666666666666668e-05,0.0035274573265096517,0.0,0.0,0.0,robustness only; not primary observations
0.95,1,1e-05,floor,4.6666666666694835e-06,5.333333333333334e-06,1.7638943153702777e-05,4.6666666666694835e-06,5.333333333333334e-06,1.7638943153702777e-05,0.0,0.0,0.0,robustness only; not primary observations
1.25,4,0.003,ceiling,0.00018599999999999728,0.0009119999999999999,0.005368455687725047,0.00018599999999999728,0.00091,0.005368455687725047,0.0,-1.99999999999994e-06,0.0,robustness only; not primary observations
0.95,1,0.003,floor,0.0007459999999999967,0.0014636666666666665,0.005715141752955418,0.0007459999999999967,0.0014636666666666665,0.005715141752955418,0.0,0.0,0.0,robustness only; not primary observations
0.95,8,0.0001,nearest,4.666666666666708e-06,9.333333333333334e-06,0.00017937994405302083,4.666666666666708e-06,9.333333333333334e-06,0.00017937994405302083,0.0,0.0,0.0,robustness only; not primary observations
1.25,16,0.0001,nearest,0.0001293333333333313,1.8333333333333333e-05,0.00023245583921247632,0.0001293333333333313,1.8333333333333333e-05,0.00023245583921247632,0.0,0.0,0.0,robustness only; not primary observations
0.8,1,1e-05,floor,2.666666666665633e-06,3.3333333333333333e-06,1.6280025711882012e-05,2.666666666665633e-06,3.3333333333333333e-06,1.6280025711882012e-05,0.0,0.0,0.0,robustness only; not primary observations
0.95,16,0.0003,ceiling,1.1999999999999743e-05,1.1333333333333334e-05,0.0004260082644083615,1.1999999999999743e-05,1.1333333333333334e-05,0.0004260082644083615,0.0,0.0,0.0,robustness only; not primary observations
0.8,8,0.03,nearest,0.00027199999999999956,0.001163,0.04931631579203225,0.00027199999999999956,0.0011423333333333333,0.04931631579203225,0.0,-2.0666666666666663e-05,0.0,robustness only; not primary observations
1.25,16,0.0001,floor,0.00014466666666666702,2.3666666666666668e-05,0.0002926465661983676,0.00014466666666666702,2.3666666666666668e-05,0.0002926465661983676,0.0,0.0,0.0,robustness only; not primary observations
0.5,8,3e-05,ceiling,0.0,0.0,1.9352219193937185e-05,0.0,0.0,1.9352219193937185e-05,0.0,0.0,0.0,robustness only; not primary observations
0.5,16,3e-05,ceiling,0.0,0.0,2.6666793339666674e-05,0.0,0.0,2.6666793339666674e-05,0.0,0.0,0.0,robustness only; not primary observations
1.1,4,0.0003,nearest,3.199999999999685e-05,6.0666666666666666e-05,0.0005665602053198778,3.199999999999685e-05,6.066666666666667e-05,0.0005665602053198778,0.0,6.776263578034403e-21,0.0,robustness only; not primary observations
1.1,16,0.003,nearest,0.00030466666666666695,0.0003246666666666667,0.006242566226682267,0.00030466666666666695,0.00032333333333333335,0.006242566226682267,0.0,-1.3333333333333296e-06,0.0,robustness only; not primary observations
1.25,16,0.001,floor,0.0005006666666666697,0.00020700000000000002,0.002752907860509217,0.0005006666666666697,0.00020633333333333335,0.002752907860509217,0.0,-6.666666666666648e-07,0.0,robustness only; not primary observations
1.1,4,0.003,nearest,0.00014399999999999784,0.000697,0.005819138894726069,0.00014399999999999784,0.0006963333333333333,0.005819138894726069,0.0,-6.66666666666719e-07,0.0,robustness only; not primary observations
0.8,4,0.001,nearest,4.400000000000237e-05,0.00011366666666666667,0.0015748474643285085,4.400000000000237e-05,0.00011366666666666667,0.0015748474643285085,0.0,0.0,0.0,robustness only; not primary observations
0.8,16,0.0003,floor,0.0,6.666666666666667e-07,0.0006459457554909633,0.0,6.666666666666667e-07,0.0006459457554909633,0.0,0.0,0.0,robustness only; not primary observations
1.25,1,0.0003,nearest,6.466666666666472e-05,0.00017066666666666668,0.0005788179260632606,6.466666666666472e-05,0.00017066666666666668,0.0005788179260632606,0.0,0.0,0.0,robustness only; not primary observations
1.0,8,0.01,ceiling,0.000311333333333332,0.0011763333333333335,0.014567087571045113,0.000311333333333332,0.001173,0.014567087571045113,0.0,-3.3333333333334866e-06,0.0,robustness only; not primary observations
1.0,1,3e-05,nearest,9.333333333335266e-06,1.5333333333333334e-05,5.421479980539097e-05,9.333333333335266e-06,1.5333333333333334e-05,5.421479980539097e-05,0.0,0.0,0.0,robustness only; not primary observations
0.8,1,0.0001,nearest,1.60000000000049e-05,3.733333333333334e-05,0.0001277344185456649,1.60000000000049e-05,3.733333333333334e-05,0.0001277344185456649,0.0,0.0,0.0,robustness only; not primary observations
0.8,1,0.03,ceiling,0.007315333333333339,0.013228,0.03233239717111429,0.007315333333333339,0.013228,0.03233239717111429,0.0,0.0,0.0,robustness only; not primary observations
1.25,1,0.0001,nearest,3.99999999999993e-05,6.466666666666668e-05,0.00019664814947734178,3.99999999999993e-05,6.466666666666668e-05,0.00019664814947734178,0.0,0.0,0.0,robustness only; not primary observations
1.0,4,0.01,ceiling,0.000459333333333331,0.0019953333333333333,0.014368141634372188,0.000459333333333331,0.001984333333333333,0.014368141634372188,0.0,-1.1000000000000159e-05,0.0,robustness only; not primary observations
0.95,4,0.03,ceiling,0.0012680000000000007,0.005411666666666666,0.04099328349557686,0.0012680000000000007,0.005331666666666667,0.04099328349557686,0.0,-7.999999999999934e-05,0.0,robustness only; not primary observations
1.1,8,0.001,nearest,9.799999999999994e-05,0.00014966666666666668,0.002053322692273832,9.799999999999994e-05,0.00014966666666666668,0.002053322692273832,0.0,0.0,0.0,robustness only; not primary observations
1.0,4,0.0003,ceiling,1.866666666666683e-05,5.866666666666667e-05,0.0004668454997353274,1.866666666666683e-05,5.866666666666667e-05,0.0004668454997353274,0.0,0.0,0.0,robustness only; not primary observations
0.8,16,3e-05,ceiling,0.0,0.0,3.543898374732865e-05,0.0,0.0,3.543898374732865e-05,0.0,0.0,0.0,robustness only; not primary observations
0.8,8,1e-05,nearest,0.0,0.0,1.767103386497738e-05,0.0,0.0,1.767103386497738e-05,0.0,0.0,0.0,robustness only; not primary observations
0.5,4,3e-05,ceiling,0.0,0.0,1.423065407397249e-05,0.0,0.0,1.423065407397249e-05,0.0,0.0,0.0,robustness only; not primary observations
0.8,4,0.003,floor,0.00013666666666666826,0.0003593333333333333,0.006338468149405163,0.00013666666666666826,0.0003586666666666667,0.006338468149405163,0.0,-6.666666666666106e-07,0.0,robustness only; not primary observations
0.8,4,0.003,nearest,0.00012933333333333454,0.000353,0.004874998541012795,0.00012933333333333454,0.000353,0.004874998541012795,0.0,0.0,0.0,robustness only; not primary observations
