rho,capacity,quantizer,policy,arrival_scheduling_mode,n,mean_slope,sd_slope,median_slope,q25_slope,q75_slope,bootstrap_ci95_low,bootstrap_ci95_high
0.95,1,nearest,arrival_first,schedule_next_after_transition,30,1.0023520225951699,0.15526901910207452,0.9817601737967254,0.92046778465329,1.0908980721618668,0.9505344412344623,1.0607738789594265
0.95,1,nearest,departure_first,preload_all,30,1.002234782648766,0.1554843435031844,0.9806879690240673,0.9214168927799716,1.0914890919602747,0.9504810048299951,1.0606795818200407
0.95,1,nearest,departure_first,schedule_next_after_transition,30,1.002234782648766,0.1554843435031844,0.9806879690240673,0.9214168927799716,1.0914890919602747,0.9504810048299951,1.0606795818200407
0.95,4,ceiling,arrival_first,preload_all,30,0.9200053362432511,0.08519675929568873,0.9145280009152523,0.8757707470386535,0.9729050240972028,0.8901656903179525,0.9508243265561293
0.95,4,ceiling,arrival_first,schedule_next_after_transition,30,0.9200053362432511,0.08519675929568873,0.9145280009152523,0.8757707470386535,0.9729050240972028,0.8901656903179525,0.9508243265561293
0.95,4,ceiling,departure_first,preload_all,30,0.9198348504057466,0.08522948734715609,0.9136184109466938,0.8752793525067379,0.9708657665637986,0.8900239471146087,0.9506886983612588
0.95,4,ceiling,departure_first,schedule_next_after_transition,30,0.9198348504057466,0.08522948734715609,0.9136184109466938,0.8752793525067379,0.9708657665637986,0.8900239471146087,0.9506886983612588
0.95,4,floor,arrival_first,preload_all,30,0.9995848751048932,0.11443762034569557,0.982167310149292,0.9125184992597986,1.040858270497112,0.9607826752025711,1.0405132595515278
0.95,4,floor,arrival_first,schedule_next_after_transition,30,0.9995848751048932,0.11443762034569557,0.982167310149292,0.9125184992597986,1.040858270497112,0.9607826752025711,1.0405132595515278
0.95,4,floor,departure_first,preload_all,30,0.9990439555392189,0.11456693364638328,0.9782746448098578,0.9117964169818589,1.040943363412628,0.9600297916986327,1.0400579420255196
0.95,4,floor,departure_first,schedule_next_after_transition,30,0.9990439555392189,0.11456693364638328,0.9782746448098578,0.9117964169818589,1.040943363412628,0.9600297916986327,1.0400579420255196
0.95,4,nearest,arrival_first,preload_all,30,1.0221155592869926,0.12752971623059922,1.0227799102587607,0.9452624803510812,1.1368597167478685,0.9764594074264973,1.0663115111314636
0.95,4,nearest,arrival_first,schedule_next_after_transition,30,1.0221155592869926,0.12752971623059922,1.0227799102587607,0.9452624803510812,1.1368597167478685,0.9764594074264973,1.0663115111314636
