analysis_configuration_id,rho,capacity,delta,quantizer,arrival_scheduling_mode,n_workloads,absolute_policy_gap,total_collision_rate,mixed_collision_rate,critical_collision_rate,inverse_capacity,policy_gap_bootstrap_ci95_low,policy_gap_bootstrap_ci95_high,aggregation,bootstrap_unit
analysis_configuration_bc4916df9a48df61ca112d86,0.95,8,0.1,ceiling,schedule_next_after_transition,30,0.0011333333333333325,0.13126463606236263,0.080673,0.009517,0.125,0.0008953333333333336,0.0013779999999999986,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_bdd6b6b4cc8442cfaa5f59be,1.1,1,0.0003,ceiling,schedule_next_after_transition,30,8.466666666666993e-05,0.0004444853451918108,0.00016,0.00016,1.0,6.20000000000028e-05,0.00010799999999999708,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_be0f17107b5e3f1b4c0f6eff,0.8,4,0.0003,nearest,schedule_next_after_transition,30,1.4000000000000123e-05,0.00045398683832979206,0.00023533333333333335,3.066666666666667e-05,0.25,9.333333333333866e-06,1.8666666666666367e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_bf031e287329d29ff06a4b98,1.1,16,1e-05,nearest,schedule_next_after_transition,30,0.0,1.765641544760071e-05,7.333333333333334e-06,6.666666666666667e-07,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_bf3306281500c6c11b9b90ba,0.95,16,0.1,floor,schedule_next_after_transition,30,0.00033933333333333325,0.2109753620419029,0.09021933333333333,0.0023196666666666665,0.0625,0.00025800000000000015,0.00042733333333333317,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_bf7accdee42cf920396b09f2,1.0,8,0.1,floor,schedule_next_after_transition,30,0.0013640000000000013,0.21311054859100065,0.090783,0.008722666666666667,0.125,0.0011600000000000004,0.0015653333333333329,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_bf95c0296edf7417ba54774f,0.8,8,0.001,floor,schedule_next_after_transition,30,1.999999999999988e-05,0.002160227314138118,0.0010043333333333334,4.0666666666666675e-05,0.125,1.3999999999999891e-05,2.6000000000000097e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_bf97b13fb4b8976df7577793,1.1,1,0.03,floor,schedule_next_after_transition,30,0.007611333333333336,0.061223688979658776,0.029067666666666665,0.015257,1.0,0.007375999999999997,0.00783733333333334,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_bfb9cd388102635cfc0a81bb,0.8,4,0.003,floor,schedule_next_after_transition,30,0.00013666666666666826,0.006338468149405163,0.0030653333333333335,0.0003586666666666667,0.25,0.00010800000000000115,0.0001653333333333354,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_bfea2d531c1e41f6b5352123,0.8,16,0.03,nearest,schedule_next_after_transition,30,4.2000000000000025e-05,0.04948080755884161,0.026045333333333334,0.00016,0.0625,2.933333333333338e-05,5.6e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c033694fe23626741d22085f,0.5,16,0.1,floor,schedule_next_after_transition,30,0.0,0.15930611447924484,0.09297266666666666,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c08a9ab5883a47ff1ad86841,0.95,1,0.0001,floor,schedule_next_after_transition,30,2.6666666666671132e-05,0.00018949097917446414,9.866666666666666e-05,4.466666666666667e-05,1.0,1.80000000000069e-05,3.60000000000027e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c0a6381209f24cbe1d04cfed,1.0,8,0.01,floor,schedule_next_after_transition,30,0.00023599999999999826,0.02376877139024957,0.009866999999999999,0.0010986666666666666,0.125,0.0001686499999999967,0.0003120166666666675,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c193bebda13afc8a8fbba8e6,1.0,16,0.001,nearest,schedule_next_after_transition,30,5.9999999999999866e-05,0.0019426922925489924,0.0009196666666666666,5.866666666666667e-05,0.0625,4.1333333333332804e-05,8.066666666666593e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c1afccc9559d2e20caa93199,1.0,1,0.0001,nearest,schedule_next_after_transition,30,1.999999999999965e-05,0.00017155836450305457,7.066666666666666e-05,4.5333333333333335e-05,1.0,1.3999999999999198e-05,2.600000000000935e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c1b5d30a910d3907fa0133cb,1.25,1,0.003,ceiling,schedule_next_after_transition,30,0.0007299999999999974,0.004833012201676676,0.0016599999999999998,0.0016599999999999998,1.0,0.000663333333333338,0.0007999999999999787,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c1f6cb1005e376fcb1bd74ff,0.95,4,0.003,nearest,schedule_next_after_transition,30,0.00014533333333333157,0.005554145826339488,0.002692333333333333,0.000558,0.25,0.00010733333333333336,0.0001846666666666654,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c23eb3d70f2153bca9c5bb6b,0.5,4,0.1,nearest,schedule_next_after_transition,30,0.0016599999999999998,0.11645301608593166,0.06960166666666666,0.0029716666666666667,0.25,0.0016060000000000002,0.0017159999999999999,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c26afa5d4ea51b0b1429967f,1.0,16,0.01,nearest,schedule_next_after_transition,30,0.00017000000000000047,0.019418285855629967,0.009548000000000001,0.0005336666666666667,0.0625,0.0001160000000000015,0.00023135000000000226,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c28fb6e8b39384e386f4467a,1.25,1,0.0003,ceiling,schedule_next_after_transition,30,8.533333333332986e-05,0.00048187720477873,0.000176,0.000176,1.0,6.39999999999974e-05,0.00010999999999999529,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c2c3fbbf309679fc640770d4,1.1,1,0.0003,nearest,schedule_next_after_transition,30,7.733333333333295e-05,0.0005564926885427686,0.000234,0.00014933333333333332,1.0,5.933333333334086e-05,9.600000000000358e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c2d495e1a70d78cb1d4148b2,0.5,1,0.0001,ceiling,schedule_next_after_transition,30,2.1333333333332464e-05,6.242472437100327e-05,3.4e-05,3.4e-05,1.0,1.5333333333332013e-05,2.7333333333336614e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c34de931be5efd29326dc0f5,1.0,1,0.1,floor,schedule_next_after_transition,30,0.02485866666666666,0.18125437405237216,0.09049233333333334,0.04379333333333334,1.0,0.02460131666666666,0.025114666666666664,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c3ae061e9e329eda6e06ccb0,1.25,4,0.03,floor,schedule_next_after_transition,30,0.0010040000000000012,0.07466496430445035,0.028926,0.008378,0.25,0.0008073333333333338,0.0012060000000000016,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c3ee496a681773e1c8ff3041,1.25,1,0.1,floor,schedule_next_after_transition,30,0.024552,0.20159210661157537,0.08961833333333334,0.048558333333333335,1.0,0.024193333333333334,0.024904016666666664,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c41c0724a7b54b2cee28fefa,0.95,8,0.03,ceiling,schedule_next_after_transition,30,0.0004893333333333324,0.04120437740999879,0.025310999999999997,0.0026653333333333334,0.125,0.00038733333333333214,0.0005960166666666666,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c425444add25ada72788cbd6,0.8,1,0.003,ceiling,schedule_next_after_transition,30,0.0007746666666666661,0.0032168103906278084,0.001347,0.001347,1.0,0.0007099999999999976,0.000841333333333331,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c461d08eb52a33eca73560fa,0.8,16,0.0003,nearest,schedule_next_after_transition,30,1.3333333333333368e-06,0.0005409539272533729,0.0002946666666666667,1.3333333333333334e-06,0.0625,0.0,3.3333333333333422e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c4e925cd48f3bbe1dbd22177,1.25,16,1e-05,nearest,schedule_next_after_transition,30,3.0000000000000397e-05,2.6730043424864673e-05,1.1333333333333334e-05,5.333333333333334e-06,0.0625,5.999999999999524e-06,6.133333333333453e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c5d4e06f26799464a67a9eb3,1.0,4,0.001,floor,schedule_next_after_transition,30,8.866666666666837e-05,0.002345711372696733,0.000988,0.00021533333333333335,0.25,6.533333333333388e-05,0.00011733333333333505,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c5f6ad17a1f6c335a3c7ee3d,0.5,4,1e-05,floor,schedule_next_after_transition,30,0.0,1.6940780071123592e-05,8e-06,0.0,0.25,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c5fbdeb394a4296d6fb1c42d,1.25,8,3e-05,ceiling,schedule_next_after_transition,30,1.1999999999999973e-05,4.825469492259201e-05,2.5333333333333334e-05,8.000000000000001e-06,0.125,2.666666666666558e-06,2.333333333333354e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c643ebd9546ee43eecc4abfc,1.25,4,0.03,ceiling,schedule_next_after_transition,30,0.0011119999999999982,0.05155381992078412,0.025627666666666667,0.008846333333333335,0.25,0.0008713333333333332,0.0013600166666666647,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c68aa4a8e6f03713b0978945,1.25,16,0.03,ceiling,schedule_next_after_transition,30,0.001133333333333337,0.05261331244596302,0.028957333333333335,0.006281333333333333,0.0625,0.0008373333333333399,0.0014700000000000047,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c7175bd33c05e3066a28c5b9,1.25,4,0.1,nearest,schedule_next_after_transition,30,0.003751999999999994,0.1958116154310219,0.08428933333333334,0.026673,0.25,0.003353999999999994,0.0041353333333333225,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c7336049258d78d052cd979e,1.1,8,0.0003,nearest,schedule_next_after_transition,30,4.5333333333329635e-05,0.0005970128848613428,0.00029,4.7e-05,0.125,2.7999999999996547e-05,6.466666666666472e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c759c9619fd8bc6ae04450dd,1.1,4,3e-05,floor,schedule_next_after_transition,30,5.999999999999524e-06,7.345429904026365e-05,3.066666666666667e-05,8.666666666666668e-06,0.25,6.666666666664083e-07,1.333333333333279e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c766ad7ffc900a79ab5c6cb7,0.95,8,3e-05,floor,schedule_next_after_transition,30,2.0000000000006123e-06,5.86223085610996e-05,2.1333333333333335e-05,1.3333333333333334e-06,0.125,0.0,5.333333333334967e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c7e68d633f0b3011fac9bdaa,1.25,16,0.003,ceiling,schedule_next_after_transition,30,0.0007393333333333335,0.005394940071873607,0.002946666666666667,0.000597,0.0625,0.000534000000000001,0.000973999999999998,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c8260def05c0fb89c2f28d11,0.95,8,0.0003,ceiling,schedule_next_after_transition,30,1.4666666666667457e-05,0.0004246575680523057,0.0002536666666666667,2.9333333333333336e-05,0.125,7.333333333334191e-06,2.3333333333334928e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c8a6184b01f31c98f28a34ba,0.5,16,1e-05,floor,schedule_next_after_transition,30,0.0,2.0666780004466688e-05,1.2e-05,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c917d3e31d4a062d87d17603,1.1,16,1e-05,floor,schedule_next_after_transition,30,4.666666666666708e-06,2.2591330340874813e-05,1e-05,2.0000000000000003e-06,0.0625,0.0,1.1333333333334028e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c965a0653a1c2d0d23687c04,1.25,1,0.03,ceiling,schedule_next_after_transition,30,0.0072400000000000094,0.04762936538737263,0.016179333333333334,0.016179333333333334,1.0,0.007000650000000007,0.007479350000000001,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c98897d09006f0a213496e6e,1.0,1,1e-05,ceiling,schedule_next_after_transition,30,4.666666666667633e-06,1.2435105372288681e-05,4.666666666666667e-06,4.666666666666667e-06,1.0,2.00000000000015e-06,8.0000000000006e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c9a6441fbdfe8674b4eb88e4,0.5,16,0.1,ceiling,schedule_next_after_transition,30,0.0,0.0729325139670499,0.049049,6.666666666666667e-07,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_c9bf883a40e25314191b1385,1.0,4,1e-05,ceiling,schedule_next_after_transition,30,1.3333333333328165e-06,1.480825461261339e-05,8.666666666666668e-06,2.0000000000000003e-06,0.25,0.0,3.333333333332041e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_ca296639bbc6d9427c12df69,0.8,8,0.003,ceiling,schedule_next_after_transition,30,4.1333333333332804e-05,0.003542155869798697,0.0022986666666666663,0.00011933333333333332,0.125,3.066666666666611e-05,5.3333333333333245e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_ca3a4f28bb5935d11ecb4ecd,0.95,8,1e-05,nearest,schedule_next_after_transition,30,0.0,2.1643135252192908e-05,1.2e-05,0.0,0.125,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_ca4e4dd511c2ce060c62b6dd,1.25,8,0.01,ceiling,schedule_next_after_transition,30,0.000568,0.017838785508412655,0.009573333333333333,0.0022990000000000003,0.125,0.0004313333333333317,0.0007086666666666648,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_ca686c36b33ff5c59e681a0b,1.1,16,3e-05,floor,schedule_next_after_transition,30,1.933333333333324e-05,7.027094836595245e-05,2.7000000000000002e-05,5.333333333333334e-06,0.0625,4.666666666666708e-06,3.799999999999915e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_cade15a18f14396a2af5e17b,0.95,4,0.0001,floor,schedule_next_after_transition,30,2.133333333333154e-05,0.00025207532839038107,0.00011266666666666668,2.4e-05,0.25,1.1999999999998123e-05,3.2666666666664176e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_cb183175e46e2152f2f21480,0.8,16,0.003,ceiling,schedule_next_after_transition,30,9.3333333333333e-06,0.0035274573265096517,0.002369,2.2666666666666668e-05,0.0625,3.999999999999952e-06,1.5333333333333345e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_cb353da023fb2480f0338703,1.0,8,0.03,nearest,schedule_next_after_transition,30,0.0004459999999999996,0.056327115050263936,0.027238666666666668,0.0032593333333333337,0.125,0.0003379999999999994,0.0005619999999999996,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_cb53b5c7526ce56114214edc,1.25,8,0.003,floor,schedule_next_after_transition,30,0.0003513333333333285,0.007814126658875091,0.002888,0.000685,0.125,0.0002779999999999995,0.00042666666666666406,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_cb68424c074291d94d8c5307,0.5,4,0.0003,nearest,schedule_next_after_transition,30,7.333333333333266e-06,0.0003686381012891995,0.00021533333333333333,9.333333333333334e-06,0.25,3.3333333333331974e-06,1.1999999999999973e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_cb79acddc0ee4594ca1c6b2d,0.5,1,0.0001,nearest,schedule_next_after_transition,30,1.866666666666498e-05,0.00010963985495792248,6.4e-05,2.4666666666666665e-05,1.0,1.1333333333331714e-05,2.666666666666373e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_ccc683503b315c804bc5a514,0.8,4,0.03,floor,schedule_next_after_transition,30,0.0010933333333333327,0.060981348388976724,0.029343,0.0034176666666666665,0.25,0.0010006666666666686,0.0011893333333333326,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_cd0aac4e2f302d6ea1cfced9,1.1,4,1e-05,floor,schedule_next_after_transition,30,3.3333333333338915e-06,2.4228831547924145e-05,8.666666666666668e-06,4.000000000000001e-06,0.25,0.0,7.333333333335116e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_cdb327eac103d67d24d25d29,0.5,16,0.03,floor,schedule_next_after_transition,30,0.0,0.05102270905747907,0.029396,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_cee68aa2ffeb2372a19b58dd,1.1,4,0.01,nearest,schedule_next_after_transition,30,0.0004033333333333352,0.019702245157548356,0.008974333333333334,0.002409,0.25,0.0003080000000000036,0.0005046666666666701,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_cf34bbc65dd5caeec2d9f670,1.25,4,0.001,nearest,schedule_next_after_transition,30,0.000129333333333335,0.002160681042121756,0.0009226666666666667,0.00028900000000000003,0.25,0.0001020000000000076,0.00015666666666666235,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_cfbadca38b2aef8436d0e224,0.8,8,0.001,nearest,schedule_next_after_transition,30,1.2666666666667307e-05,0.0016534513170903705,0.0008613333333333333,3.800000000000001e-05,0.125,7.3333333333334975e-06,1.8666666666667526e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_cfeb01e7fe09d40eaeb2389f,0.5,8,0.03,ceiling,schedule_next_after_transition,30,2.8666666666666685e-05,0.022243251996089872,0.014872666666666668,6.1e-05,0.125,1.933333333333334e-05,3.866666666666671e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d04b95e99cecace8a1e5dd26,0.8,1,1e-05,ceiling,schedule_next_after_transition,30,1.3333333333328165e-06,7.71145499457158e-06,2.0000000000000003e-06,2.0000000000000003e-06,1.0,0.0,3.333333333332966e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d0598029acf08eace64abf06,0.8,4,0.01,nearest,schedule_next_after_transition,30,0.0003493333333333311,0.01609666686524008,0.008463666666666668,0.0012103333333333334,0.25,0.0002933333333333311,0.0004046666666666652,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d068f9764ec1f6f976eaabd7,1.25,8,0.1,floor,schedule_next_after_transition,30,0.001556000000000001,0.23349918692116947,0.08955099999999999,0.018521333333333334,0.125,0.0011873166666666673,0.0019406833333333346,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d0ac65683cbdaa917e3b0e95,0.5,8,3e-05,floor,schedule_next_after_transition,30,0.0,5.13839979782981e-05,3.066666666666667e-05,0.0,0.125,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d1058a92b7f29751b8741c10,1.0,8,0.0001,ceiling,schedule_next_after_transition,30,9.333333333333416e-06,0.00013979821486212118,8.466666666666667e-05,8.666666666666668e-06,0.125,1.9999999999992245e-06,1.9333333333333703e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d2088da0df2eb4cd578bf6a5,1.0,8,0.001,ceiling,schedule_next_after_transition,30,6.26666666666655e-05,0.0014399546300053446,0.000866,0.00011166666666666667,0.125,4.7333333333334854e-05,7.866666666666485e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d2aaeffbb02165159dbf49bc,1.0,4,0.003,floor,schedule_next_after_transition,30,0.00013333333333333068,0.007056143431124275,0.0030136666666666667,0.0006066666666666667,0.25,0.0001006666666666628,0.00016733333333332956,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d2fbd2327fb6cb50b4803d55,0.5,1,0.003,nearest,schedule_next_after_transition,30,0.0006706666666666657,0.0032417778174907244,0.0019913333333333332,0.0010040000000000001,1.0,0.0006213333333333293,0.0007226666666666697,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d3337d0b577cc1a83c8508b5,1.25,16,0.03,nearest,schedule_next_after_transition,30,0.001307999999999999,0.0653844431229354,0.028988333333333335,0.005911,0.0625,0.000970666666666666,0.0016739999999999978,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d38042612938bba2d5c12131,1.1,4,0.0001,ceiling,schedule_next_after_transition,30,1.9333333333330464e-05,0.00015300001497573802,8.6e-05,2.8e-05,0.25,1.0666666666663457e-05,2.933333333333121e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d3e3906e4268817b655e2107,1.0,16,0.0003,ceiling,schedule_next_after_transition,30,1.9333333333333008e-05,0.000422634512499049,0.00026599999999999996,1.2e-05,0.0625,5.333333333333116e-06,4.000000000000022e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d3ee39821b4807e2aa76a28d,1.0,8,0.0003,floor,schedule_next_after_transition,30,4.000000000000022e-05,0.0007281618473825478,0.00032366666666666666,4.3666666666666666e-05,0.125,2.533333333333415e-05,5.666666666666551e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d47f8ae5e0f2c114155e49af,1.1,8,0.03,nearest,schedule_next_after_transition,30,0.000494000000000001,0.060151129936344944,0.028191333333333336,0.004583,0.125,0.00038998333333333126,0.0005993333333333378,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d506d11d684cf59fe769b44e,1.25,1,3e-05,nearest,schedule_next_after_transition,30,1.1333333333340967e-05,5.6319328283659894e-05,2.3333333333333336e-05,1.5333333333333334e-05,1.0,6.666666666673334e-06,1.60000000000123e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d55434591c1d99e8246fa8e8,1.0,1,0.03,nearest,schedule_next_after_transition,30,0.0073306666666666746,0.04876794228599068,0.021859,0.014438333333333333,1.0,0.007152666666666685,0.0075106666666666655,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d59fed09d1c2b4135c3397d8,0.5,1,0.03,nearest,schedule_next_after_transition,30,0.006596666666666667,0.03206859878828223,0.019456666666666667,0.009678333333333334,1.0,0.006459999999999997,0.006730666666666666,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d60924491bb51ebc33ccbab9,1.1,8,0.0001,ceiling,schedule_next_after_transition,30,1.8000000000000424e-05,0.00016682456379563319,9.866666666666666e-05,1.866666666666667e-05,0.125,8.666666666667007e-06,2.8666666666668504e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d6786bf707d86d12ea36b39a,0.95,8,0.01,floor,schedule_next_after_transition,30,0.00020066666666666705,0.02313640142395902,0.009767,0.000893,0.125,0.00015600000000000198,0.000245333333333333,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d762e994a4d5efc324cb4a8e,0.5,4,0.03,floor,schedule_next_after_transition,30,0.000496,0.050345652267939384,0.029156,0.0009326666666666667,0.25,0.00045331666666666626,0.0005399999999999992,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d77fb1330844cc0aa14f2e44,0.95,8,1e-05,ceiling,schedule_next_after_transition,30,1.3333333333328165e-06,1.2567381685087826e-05,6.666666666666667e-06,1.3333333333333334e-06,0.125,0.0,3.333333333332041e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d79e13f1d30854eb4e7c46f5,0.95,1,0.003,floor,schedule_next_after_transition,30,0.0007459999999999967,0.005715141752955418,0.0029436666666666665,0.0014636666666666665,1.0,0.0006880000000000034,0.0008026666666666664,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d81998fc1a68fb48c28106ec,1.25,4,0.01,floor,schedule_next_after_transition,30,0.0003526666666666678,0.02566655720050791,0.009922666666666666,0.0028816666666666665,0.25,0.0002613333333333281,0.0004480000000000003,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d8e53418ed9e37d08f89af8f,1.25,1,0.001,floor,schedule_next_after_transition,30,0.00025800000000001007,0.0021831576062950253,0.0009816666666666667,0.0005736666666666667,1.0,0.000214649999999986,0.00030133333333334246,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d90183e443f8a5efe582bf9b,1.1,8,0.03,ceiling,schedule_next_after_transition,30,0.0006353333333333322,0.047123714717864494,0.027133666666666667,0.004822666666666667,0.125,0.0005053333333333308,0.0007706666666666667,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_d94133584ffb62cb9af78db3,0.95,8,0.1,floor,schedule_next_after_transition,30,0.0013039999999999992,0.20886615914942838,0.09091533333333332,0.006958333333333333,0.125,0.001144,0.0014600000000000001,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_da0c56af6fcac5823e1e69fe,1.25,4,0.0003,ceiling,schedule_next_after_transition,30,4.733333333332886e-05,0.0004817156454021628,0.000234,7.2e-05,0.25,3.333333333333336e-05,6.266666666665906e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_da142ce6c4b91d67040fd1b8,1.25,8,0.03,nearest,schedule_next_after_transition,30,0.000804000000000002,0.06502287679119421,0.028601333333333333,0.006752666666666667,0.125,0.0006560000000000028,0.0009573333333333331,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_da17b4f249003007762ceb71,1.0,1,0.0003,nearest,schedule_next_after_transition,30,7.600000000000754e-05,0.0005031380175187226,0.00021733333333333332,0.00014333333333333334,1.0,5.866666666667168e-05,9.466666666667253e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_da783602bf605fc7113448fc,0.95,4,0.03,floor,schedule_next_after_transition,30,0.0011786666666666694,0.06652342526073488,0.029422,0.005228,0.25,0.0010220000000000034,0.001336016666666672,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_da921fbdce290f4915b836ac,0.95,1,0.003,ceiling,schedule_next_after_transition,30,0.0006973333333333405,0.003691934473100103,0.0014103333333333333,0.0014103333333333333,1.0,0.0006473166666666685,0.000748666666666668,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_db7df7c26c52f02d0cbeb783,0.5,16,1e-05,ceiling,schedule_next_after_transition,30,0.0,1.0000053336266668e-05,6.666666666666667e-06,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_db88b7e53c633db62586c4c5,1.25,1,3e-05,ceiling,schedule_next_after_transition,30,1.3333333333328165e-05,5.538892663655046e-05,2e-05,2e-05,1.0,8.666666666660532e-06,1.866666666665203e-05,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_dcfb81f6f0ee0bf92f9b80da,0.8,8,0.03,floor,schedule_next_after_transition,30,0.00024799999999999985,0.06302251885702026,0.029398666666666667,0.0010306666666666667,0.125,0.0002073166666666657,0.0002906666666666659,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_dd63d41caea2f77eeb905e3b,1.25,16,1e-05,ceiling,schedule_next_after_transition,30,6.666666666673334e-07,1.7456712380582313e-05,7.666666666666667e-06,6.666666666666667e-07,0.0625,0.0,2.000000000002e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_dda68954be3cc15ffcb615d5,1.0,4,3e-05,floor,schedule_next_after_transition,30,4.666666666667633e-06,7.625581056290443e-05,3.6e-05,7.333333333333335e-06,0.25,1.3333333333337417e-06,8.666666666667933e-06,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_ddb11b909cb6378ae8cd4716,1.25,8,0.03,ceiling,schedule_next_after_transition,30,0.0007639999999999971,0.052467501544123864,0.028119333333333333,0.007029666666666667,0.125,0.0005679999999999954,0.0009613333333333326,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_ded333a18d8b21308aa8d9f4,0.8,16,1e-05,ceiling,schedule_next_after_transition,30,0.0,1.938992272763292e-05,1.2666666666666667e-05,0.0,0.0625,0.0,0.0,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_df5b1874ef5dc083492fa23a,0.95,8,0.003,nearest,schedule_next_after_transition,30,9.666666666666665e-05,0.005618362128777885,0.002761,0.0002576666666666667,0.125,6.998333333333082e-05,0.00012533333333333518,mean of workload-paired AF/DF estimates,workload replication
analysis_configuration_df90102700e33ee9008487b9,0.8,4,0.1,nearest,schedule_next_after_transition,30,0.0036973333333333333,0.15099776809438378,0.07844233333333334,0.011141000000000002,0.25,0.003511333333333333,0.0038853500000000014,mean of workload-paired AF/DF estimates,workload replication
